Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - THB,Flow,,,,,,
28-เม.ย.-2023,1.23,-0.07,-5.38%,1.31,1.18,1.34,"796,300","984,122.00","21,252,516,148.00",,,,,,
21-เม.ย.-2023,1.30,-0.04,-2.99%,1.35,1.28,1.35,"550,300","720,543.00","21,253,500,270.00",,,,,,
14-เม.ย.-2023,1.34,+0.01,+0.75%,1.32,1.32,1.35,"571,400","760,913.00","21,254,220,813.00",,,,,,
07-เม.ย.-2023,1.33,-0.01,-0.75%,1.32,1.30,1.34,"404,500","536,482.00","21,253,459,900.00",,,,,,
31-มี.ค.-2023,1.34,+0.01,+0.75%,1.30,1.30,1.35,"920,600","1,224,356.00","21,253,996,382.00",,,,,,
24-มี.ค.-2023,1.33,+0.06,+4.72%,1.27,1.25,1.34,"1,534,500","1,987,195.00","21,252,772,026.00",,,,,,
17-มี.ค.-2023,1.27,-0.03,-2.31%,1.29,1.18,1.29,"991,600","1,230,398.00","21,250,784,831.00",,,,,,
10-มี.ค.-2023,1.30,+0.02,+1.56%,1.28,1.28,1.33,"476,000","616,714.00","21,252,015,229.00",,,,,,
03-มี.ค.-2023,1.28,-0.02,-1.54%,1.31,1.25,1.33,"1,688,500","2,186,063.00","21,251,398,515.00",,,,,,
24-ก.พ.-2023,1.30,-0.04,-2.99%,1.34,1.30,1.37,"2,937,500","3,875,984.00","21,253,584,578.00",,,,,,
17-ก.พ.-2023,1.34,-0.10,-6.94%,1.45,1.30,1.49,"3,389,100","4,669,555.00","21,257,460,562.00",,,,,,
10-ก.พ.-2023,1.44,-0.04,-2.70%,1.49,1.43,1.49,"2,371,300","3,463,739.00","21,262,130,117.00",,,,,,
03-ก.พ.-2023,1.48,-0.05,-3.27%,1.53,1.45,1.54,"6,729,300","10,009,264.00","21,265,593,856.00",,,,,,
27-ม.ค.-2023,1.53,+0.04,+2.68%,1.51,1.48,1.59,"33,124,800","51,476,403.00","21,275,603,120.00",,,,,,
20-ม.ค.-2023,1.49,+0.11,+7.97%,1.42,1.42,1.53,"29,375,400","43,578,194.00","21,224,126,717.00",,,,,,
13-ม.ค.-2023,1.38,+0.08,+6.15%,1.30,1.30,1.47,"12,451,500","17,610,310.00","21,180,548,523.00",,,,,,
06-ม.ค.-2023,1.30,-0.05,-3.70%,1.35,1.30,1.37,"2,197,400","2,914,362.00","21,162,938,213.00",,,,,,
30-ธ.ค.-2022,1.35,-0.03,-2.17%,1.40,1.33,1.41,"4,739,700","6,426,168.00","21,165,852,575.00",,,,,,
23-ธ.ค.-2022,1.38,+0.12,+9.52%,1.26,1.25,1.57,"39,000,200","55,784,116.00","21,172,278,743.00",,,,,,
16-ธ.ค.-2022,1.26,-0.05,-3.82%,1.31,1.22,1.34,"1,701,300","2,190,710.00","21,116,494,627.00",,,,,,
09-ธ.ค.-2022,1.31,-0.11,-7.75%,1.42,1.29,1.42,"3,050,700","4,093,248.00","21,118,685,337.00",,,,,,
02-ธ.ค.-2022,1.42,0.00,0.00%,1.42,1.39,1.44,"1,721,700","2,418,962.00","21,122,778,585.00",,,,,,
25-พ.ย.-2022,1.42,-0.01,-0.70%,1.43,1.40,1.49,"1,482,800","2,113,510.00","21,125,197,547.00",,,,,,
18-พ.ย.-2022,1.43,-0.12,-7.74%,1.51,1.40,1.52,"2,409,200","3,541,757.00","21,127,311,057.00",,,,,,
11-พ.ย.-2022,1.55,-0.06,-3.73%,1.62,1.53,1.62,"2,963,900","4,655,174.00","21,130,852,814.00",,,,,,
04-พ.ย.-2022,1.61,+0.03,+1.90%,1.60,1.59,1.65,"3,042,100","4,919,707.00","21,135,507,988.00",,,,,,
28-ต.ค.-2022,1.58,-0.11,-6.51%,1.69,1.52,1.69,"14,864,100","23,544,309.00","21,130,588,281.00",,,,,,
21-ต.ค.-2022,1.69,-0.14,-7.65%,1.82,1.65,1.87,"26,761,500","47,423,271.00","21,154,132,590.00",,,,,,
14-ต.ค.-2022,1.83,+0.04,+2.23%,1.79,1.70,1.97,"78,197,000","146,048,679.00","21,201,555,861.00",,,,,,
07-ต.ค.-2022,1.79,+0.04,+2.29%,1.71,1.65,1.97,"95,367,700","175,241,346.00","21,055,507,182.00",,,,,,
30-ก.ย.-2022,1.75,+0.13,+8.02%,1.69,1.46,1.95,"80,232,500","139,310,904.00","20,880,265,836.00",,,,,,
23-ก.ย.-2022,1.62,+0.22,+15.71%,1.43,1.39,1.73,"16,790,800","27,119,001.00","20,740,954,932.00",,,,,,
16-ก.ย.-2022,1.40,-0.01,-0.71%,1.43,1.39,1.44,"2,172,600","3,069,649.00","20,713,835,931.00",,,,,,
09-ก.ย.-2022,1.41,-0.02,-1.40%,1.42,1.39,1.45,"1,315,500","1,860,596.00","20,716,905,580.00",,,,,,
02-ก.ย.-2022,1.43,+0.02,+1.42%,1.42,1.38,1.46,"1,586,600","2,252,012.00","20,718,766,176.00",,,,,,
26-ส.ค.-2022,1.41,-0.01,-0.70%,1.43,1.38,1.44,"1,275,000","1,792,972.00","20,716,514,164.00",,,,,,
19-ส.ค.-2022,1.42,-0.04,-2.74%,1.45,1.40,1.48,"1,630,100","2,359,926.00","20,718,307,136.00",,,,,,
12-ส.ค.-2022,1.46,+0.03,+2.10%,1.44,1.41,1.48,"1,787,400","2,590,463.00","20,720,667,062.00",,,,,,
05-ส.ค.-2022,1.43,0.00,0.00%,1.44,1.38,1.46,"2,883,300","4,080,395.00","20,718,076,599.00",,,,,,
29-ก.ค.-2022,1.43,+0.01,+0.70%,1.44,1.41,1.44,"892,800","1,271,805.00","20,713,996,204.00",,,,,,
22-ก.ค.-2022,1.42,+0.03,+2.16%,1.38,1.38,1.56,"3,008,700","4,358,812.00","20,712,724,399.00",,,,,,
15-ก.ค.-2022,1.39,-0.08,-5.44%,1.51,1.38,1.51,"900,500","1,287,809.00","20,708,365,587.00",,,,,,
08-ก.ค.-2022,1.47,-0.25,-14.53%,1.71,1.39,1.75,"6,537,000","9,903,508.00","20,709,653,396.00",,,,,,
01-ก.ค.-2022,1.72,-0.04,-2.27%,1.78,1.70,1.81,"2,428,000","4,265,115.00","20,719,556,904.00",,,,,,
24-มิ.ย.-2022,1.76,-0.03,-1.68%,1.74,1.74,1.84,"3,717,100","6,613,612.00","20,723,822,019.00",,,,,,
17-มิ.ย.-2022,1.79,-0.20,-10.05%,1.99,1.71,1.99,"6,614,500","12,208,899.00","20,730,435,631.00",,,,,,
10-มิ.ย.-2022,1.99,0.00,0.00%,1.99,1.96,2.02,"6,846,300","13,618,487.00","20,742,644,530.00",,,,,,
03-มิ.ย.-2022,1.99,+0.02,+1.02%,1.97,1.97,2.04,"5,763,400","11,505,120.00","20,729,026,043.00",,,,,,
27-พ.ค.-2022,1.97,+0.06,+3.14%,1.91,1.91,2.04,"14,396,900","28,561,873.00","20,717,520,923.00",,,,,,
20-พ.ค.-2022,1.91,+0.11,+6.11%,1.90,1.82,1.94,"12,827,200","24,041,972.00","20,688,959,050.00",,,,,,
13-พ.ค.-2022,1.80,-0.18,-9.09%,1.98,1.78,1.98,"20,456,000","38,201,251.00","20,664,917,078.00",,,,,,
06-พ.ค.-2022,1.98,-0.14,-6.60%,2.12,1.97,2.12,"11,204,700","22,714,996.00","20,703,118,329.00",,,,,,
29-เม.ย.-2022,2.12,-0.06,-2.75%,2.16,2.02,2.20,"26,832,900","56,523,094.00","20,725,833,325.00",,,,,,
22-เม.ย.-2022,2.18,-0.04,-1.80%,2.22,2.18,2.38,"42,687,500","97,517,696.00","20,782,356,419.00",,,,,,
15-เม.ย.-2022,2.22,-0.20,-8.26%,2.44,2.16,2.48,"33,888,600","78,541,488.00","20,879,874,115.00",,,,,,
08-เม.ย.-2022,2.42,0.00,0.00%,2.42,2.32,2.62,"124,637,400","308,869,620.00","20,958,415,603.00",,,,,,
01-เม.ย.-2022,2.42,+0.28,+13.08%,2.16,2.16,2.50,"156,767,700","372,386,354.00","20,649,545,983.00",,,,,,
25-มี.ค.-2022,2.14,-0.08,-3.60%,2.20,2.12,2.34,"23,086,800","51,676,744.00","20,277,159,629.00",,,,,,
18-มี.ค.-2022,2.22,-0.04,-1.77%,2.28,2.12,2.38,"37,989,800","85,217,424.00","20,328,836,373.00",,,,,,
11-มี.ค.-2022,2.26,+0.16,+7.62%,2.10,1.96,2.36,"59,793,100","132,099,345.00","20,414,053,797.00",,,,,,
04-มี.ค.-2022,2.10,0.00,0.00%,2.14,2.04,2.24,"35,173,900","75,875,926.00","20,281,954,452.00",,,,,,
25-ก.พ.-2022,2.10,-0.04,-1.87%,2.10,1.97,2.76,"543,844,100","1,330,245,646.00","20,357,830,378.00",,,,,,
18-ก.พ.-2022,2.14,+0.06,+2.88%,2.08,1.96,2.14,"23,507,300","48,383,328.00","21,688,076,024.00",,,,,,
11-ก.พ.-2022,2.08,+0.08,+4.00%,2.00,1.98,2.24,"69,609,000","148,282,738.00","21,639,692,696.00",,,,,,
04-ก.พ.-2022,2.00,+0.03,+1.52%,1.97,1.95,2.04,"4,158,800","8,310,365.00","21,491,409,958.00",,,,,,
28-ม.ค.-2022,1.97,-0.03,-1.50%,2.04,1.89,2.04,"4,898,000","9,638,730.00","21,483,099,593.00",,,,,,
21-ม.ค.-2022,2.00,0.00,0.00%,2.00,1.97,2.12,"20,141,800","41,028,292.00","21,492,738,323.00",,,,,,
14-ม.ค.-2022,2.00,+0.11,+5.82%,1.92,1.89,2.16,"24,845,100","50,594,835.00","21,451,710,031.00",,,,,,
07-ม.ค.-2022,1.89,+0.07,+3.85%,1.81,1.81,1.91,"7,058,400","13,100,164.00","21,401,115,196.00",,,,,,
31-ธ.ค.-2021,1.82,-0.02,-1.09%,1.85,1.80,1.86,"5,324,600","9,703,274.00","21,388,015,032.00",,,,,,
24-ธ.ค.-2021,1.84,-0.07,-3.66%,1.93,1.84,1.93,"3,727,200","6,938,859.00","21,397,718,306.00",,,,,,
17-ธ.ค.-2021,1.91,+0.04,+2.14%,1.88,1.88,1.95,"4,424,600","8,482,664.00","21,404,657,165.00",,,,,,
10-ธ.ค.-2021,1.87,+0.01,+0.54%,1.87,1.87,1.93,"2,420,400","4,588,881.00","21,396,174,501.00",,,,,,
03-ธ.ค.-2021,1.86,-0.11,-5.58%,1.98,1.82,1.99,"9,769,500","18,487,209.00","21,391,585,620.00",,,,,,
26-พ.ย.-2021,1.97,-0.05,-2.48%,2.00,1.95,2.08,"14,047,400","28,296,237.00","21,410,072,829.00",,,,,,
19-พ.ย.-2021,2.02,-0.12,-5.61%,2.14,2.00,2.16,"16,165,000","33,082,676.00","21,438,369,066.00",,,,,,
12-พ.ย.-2021,2.14,+0.10,+4.90%,2.06,1.99,2.18,"18,174,400","37,615,121.00","21,471,451,742.00",,,,,,
05-พ.ย.-2021,2.04,-0.10,-4.67%,2.16,2.02,2.18,"11,751,200","24,439,180.00","21,433,836,621.00",,,,,,
29-ต.ค.-2021,2.14,-0.08,-3.60%,2.26,2.14,2.36,"38,758,600","87,573,690.00","21,458,275,801.00",,,,,,
22-ต.ค.-2021,2.22,+0.06,+2.78%,2.18,2.16,2.34,"18,089,500","40,647,170.00","21,545,849,491.00",,,,,,
15-ต.ค.-2021,2.16,+0.06,+2.86%,2.14,2.10,2.42,"55,017,400","125,405,778.00","21,505,202,321.00",,,,,,
08-ต.ค.-2021,2.10,0.00,0.00%,2.10,2.04,2.16,"15,537,500","32,587,060.00","21,379,796,543.00",,,,,,
01-ต.ค.-2021,2.10,-0.24,-10.26%,2.42,2.10,2.44,"22,868,800","51,402,814.00","21,412,383,603.00",,,,,,
24-ก.ย.-2021,2.34,+0.30,+14.71%,2.06,1.98,2.52,"86,586,300","200,677,835.00","21,463,786,417.00",,,,,,
17-ก.ย.-2021,2.04,-0.22,-9.73%,2.26,2.04,2.48,"84,581,600","197,345,052.00","21,263,108,582.00",,,,,,
10-ก.ย.-2021,2.26,-0.02,-0.88%,2.28,2.22,2.32,"7,813,300","17,692,434.00","21,460,453,634.00",,,,,,
03-ก.ย.-2021,2.28,-0.02,-0.87%,2.30,2.18,2.36,"15,543,100","35,202,518.00","21,478,146,068.00",,,,,,
27-ส.ค.-2021,2.30,+0.24,+11.65%,2.08,2.08,2.32,"21,067,000","46,659,502.00","21,513,348,586.00",,,,,,
20-ส.ค.-2021,2.06,+0.29,+16.38%,1.69,1.59,2.10,"22,264,600","42,548,128.00","21,466,689,084.00",,,,,,
13-ส.ค.-2021,1.77,-0.15,-7.81%,1.92,1.76,1.93,"7,960,900","14,769,925.00","21,424,140,956.00",,,,,,
06-ส.ค.-2021,1.92,-0.14,-6.80%,1.99,1.87,2.04,"16,855,700","32,738,011.00","21,438,910,881.00",,,,,,
30-ก.ค.-2021,2.06,-0.06,-2.83%,2.10,2.00,2.22,"10,485,800","22,034,414.00","21,471,648,892.00",,,,,,
23-ก.ค.-2021,2.12,-0.18,-7.83%,2.20,2.06,2.26,"20,373,000","44,024,292.00","21,493,683,306.00",,,,,,
16-ก.ค.-2021,2.30,+0.04,+1.77%,2.32,2.26,2.54,"231,725,900","553,410,144.00","21,537,707,598.00",,,,,,
09-ก.ค.-2021,2.26,+0.16,+7.62%,2.10,2.04,2.48,"239,415,100","552,773,434.00","20,984,297,454.00",,,,,,
02-ก.ค.-2021,2.10,+0.13,+6.60%,1.95,1.95,2.24,"32,538,300","68,913,412.00","20,431,524,020.00",,,,,,
25-มิ.ย.-2021,1.97,-0.09,-4.37%,2.00,1.93,2.10,"13,837,900","27,765,924.00","20,362,610,608.00",,,,,,
18-มิ.ย.-2021,2.06,-0.08,-3.74%,2.14,2.04,2.26,"37,556,000","81,209,014.00","20,390,376,532.00",,,,,,
11-มิ.ย.-2021,2.14,-0.08,-3.60%,2.22,2.12,2.28,"27,120,800","59,514,742.00","20,471,585,546.00",,,,,,
04-มิ.ย.-2021,2.22,+0.08,+3.74%,2.16,2.08,2.32,"44,073,700","96,531,674.00","20,531,100,288.00",,,,,,
28-พ.ค.-2021,2.14,+0.04,+1.90%,2.16,2.08,2.28,"42,455,500","92,568,660.00","20,434,568,614.00",,,,,,
21-พ.ค.-2021,2.10,+0.32,+17.98%,1.79,1.73,2.42,"227,545,100","500,728,381.00","20,341,999,954.00",,,,,,
14-พ.ค.-2021,1.78,-0.22,-11.00%,2.02,1.58,2.18,"103,307,200","201,408,446.00","19,841,271,573.00",,,,,,
07-พ.ค.-2021,2.00,+0.14,+7.53%,1.93,1.86,2.10,"156,071,300","305,292,034.00","20,042,680,019.00",,,,,,
30-เม.ย.-2021,1.86,+0.27,+16.98%,1.59,1.55,1.98,"171,015,700","314,733,228.00","19,737,387,985.00",,,,,,
23-เม.ย.-2021,1.59,+0.07,+4.61%,1.52,1.52,1.68,"9,143,300","14,885,722.00","19,422,654,757.00",,,,,,
16-เม.ย.-2021,1.52,-0.05,-3.18%,1.59,1.47,1.59,"2,223,100","3,402,064.00","19,407,769,035.00",,,,,,
09-เม.ย.-2021,1.57,-0.09,-5.42%,1.66,1.55,1.68,"8,101,400","13,068,630.00","19,411,171,099.00",,,,,,
02-เม.ย.-2021,1.66,+0.03,+1.84%,1.64,1.63,1.70,"12,637,800","21,074,868.00","19,424,239,729.00",,,,,,
26-มี.ค.-2021,1.63,+0.06,+3.82%,1.60,1.52,1.73,"68,801,900","115,458,290.00","19,403,164,861.00",,,,,,
19-มี.ค.-2021,1.57,+0.12,+8.28%,1.48,1.45,1.64,"26,765,200","41,860,590.00","19,287,706,571.00",,,,,,
12-มี.ค.-2021,1.45,+0.06,+4.32%,1.41,1.38,1.50,"6,094,800","8,782,348.00","19,245,845,981.00",,,,,,
05-มี.ค.-2021,1.39,-0.07,-4.79%,1.45,1.36,1.45,"6,066,800","8,515,869.00","19,237,063,633.00",,,,,,
26-ก.พ.-2021,1.46,-0.06,-3.95%,1.54,1.43,1.54,"4,256,000","6,284,599.00","19,245,579,502.00",,,,,,
19-ก.พ.-2021,1.52,-0.10,-6.17%,1.59,1.49,1.62,"5,967,800","9,213,703.00","19,251,864,101.00",,,,,,
12-ก.พ.-2021,1.62,+0.02,+1.25%,1.61,1.58,1.65,"5,614,700","9,057,159.00","19,261,077,804.00",,,,,,
05-ก.พ.-2021,1.60,+0.05,+3.23%,1.54,1.48,1.63,"12,696,500","19,633,001.00","19,252,020,645.00",,,,,,
29-ม.ค.-2021,1.55,0.00,0.00%,1.57,1.52,1.69,"23,283,900","37,731,942.00","19,232,387,644.00",,,,,,
22-ม.ค.-2021,1.55,+0.04,+2.65%,1.54,1.48,1.77,"105,926,400","177,463,979.00","19,194,655,702.00",,,,,,
15-ม.ค.-2021,1.51,+0.13,+9.42%,1.38,1.38,1.54,"9,951,000","14,650,923.00","19,017,191,723.00",,,,,,
08-ม.ค.-2021,1.38,+0.06,+4.55%,1.29,1.29,1.45,"5,190,000","7,289,803.00","19,002,540,800.00",,,,,,
01-ม.ค.-2021,1.32,-0.01,-0.75%,1.33,1.28,1.34,"685,800","900,689.00","18,995,250,997.00",,,,,,
25-ธ.ค.-2020,1.33,-0.12,-8.28%,1.40,1.31,1.41,"3,029,000","4,093,336.00","18,996,151,686.00",,,,,,
18-ธ.ค.-2020,1.45,+0.09,+6.62%,1.36,1.35,1.46,"4,989,500","7,013,488.00","19,000,245,022.00",,,,,,
11-ธ.ค.-2020,1.36,0.00,0.00%,1.36,1.36,1.40,"1,085,200","1,500,332.00","18,993,231,534.00",,,,,,
04-ธ.ค.-2020,1.36,-0.01,-0.73%,1.37,1.32,1.39,"2,161,000","2,912,282.00","18,994,731,866.00",,,,,,
27-พ.ย.-2020,1.37,+0.10,+7.87%,1.30,1.29,1.38,"4,246,100","5,629,043.00","18,997,644,148.00",,,,,,
20-พ.ย.-2020,1.27,+0.03,+2.42%,1.24,1.21,1.29,"2,740,000","3,425,131.00","18,992,015,105.00",,,,,,
13-พ.ย.-2020,1.24,+0.01,+0.81%,1.25,1.20,1.26,"2,524,000","3,072,404.00","18,988,589,974.00",,,,,,
06-พ.ย.-2020,1.23,-0.02,-1.60%,1.24,1.20,1.28,"1,485,600","1,824,687.00","18,985,517,570.00",,,,,,
30-ต.ค.-2020,1.25,+0.02,+1.63%,1.26,1.22,1.27,"433,100","538,100.00","18,987,342,257.00",,,,,,
23-ต.ค.-2020,1.23,-0.02,-1.60%,1.25,1.19,1.28,"1,268,800","1,553,075.00","18,986,804,157.00",,,,,,
16-ต.ค.-2020,1.25,-0.12,-8.76%,1.37,1.25,1.39,"2,509,100","3,294,578.00","18,988,357,232.00",,,,,,
09-ต.ค.-2020,1.37,-0.01,-0.72%,1.39,1.37,1.44,"5,298,000","7,460,812.00","18,991,651,810.00",,,,,,
02-ต.ค.-2020,1.38,+0.04,+2.99%,1.35,1.34,1.43,"9,657,500","13,428,296.00","18,999,112,622.00",,,,,,
25-ก.ย.-2020,1.34,+0.03,+2.29%,1.31,1.30,1.37,"3,050,800","4,069,424.00","18,985,684,326.00",,,,,,
18-ก.ย.-2020,1.31,-0.07,-5.07%,1.41,1.29,1.41,"4,311,200","5,765,054.00","18,981,614,902.00",,,,,,
11-ก.ย.-2020,1.38,-0.09,-6.12%,1.43,1.38,1.48,"6,413,300","9,115,720.00","18,987,379,956.00",,,,,,
04-ก.ย.-2020,1.47,0.00,0.00%,1.47,1.40,1.59,"18,433,400","28,138,587.00","18,996,495,676.00",,,,,,
28-ส.ค.-2020,1.47,+0.01,+0.68%,1.48,1.45,1.53,"8,247,900","12,212,364.00","18,968,357,089.00",,,,,,
21-ส.ค.-2020,1.46,-0.13,-8.18%,1.59,1.38,1.65,"23,134,400","35,056,645.00","18,956,144,725.00",,,,,,
14-ส.ค.-2020,1.59,+0.02,+1.27%,1.60,1.56,1.71,"35,612,000","58,986,199.00","18,991,201,370.00",,,,,,
07-ส.ค.-2020,1.57,+0.19,+13.77%,1.41,1.40,1.82,"104,712,300","175,930,561.00","18,932,215,171.00",,,,,,
31-ก.ค.-2020,1.38,-0.14,-9.21%,1.53,1.36,1.62,"12,454,900","18,851,059.00","18,756,284,610.00",,,,,,
24-ก.ค.-2020,1.52,-0.05,-3.18%,1.57,1.51,1.62,"11,740,900","18,521,470.00","18,775,135,669.00",,,,,,
17-ก.ค.-2020,1.57,-0.02,-1.26%,1.60,1.50,1.73,"79,288,900","131,407,419.00","18,793,657,139.00",,,,,,
10-ก.ค.-2020,1.59,-0.09,-5.36%,1.68,1.59,1.76,"58,515,800","98,833,517.00","18,925,064,558.00",,,,,,
03-ก.ค.-2020,1.68,+0.30,+21.74%,1.40,1.38,1.79,"68,044,600","112,215,024.00","19,023,898,075.00",,,,,,
26-มิ.ย.-2020,1.38,+0.01,+0.73%,1.35,1.35,1.57,"35,125,100","52,597,178.00","18,911,683,051.00",,,,,,
19-มิ.ย.-2020,1.37,+0.07,+5.38%,1.30,1.27,1.44,"5,573,300","7,752,324.00","18,859,085,873.00",,,,,,
12-มิ.ย.-2020,1.30,-0.10,-7.14%,1.42,1.27,1.44,"4,854,200","6,621,561.00","18,851,333,549.00",,,,,,
05-มิ.ย.-2020,1.40,+0.05,+3.70%,1.36,1.36,1.44,"4,405,600","6,143,366.00","18,857,955,110.00",,,,,,
29-พ.ค.-2020,1.35,-0.05,-3.57%,1.43,1.35,1.48,"8,960,100","12,780,347.00","18,851,811,744.00",,,,,,
22-พ.ค.-2020,1.40,+0.19,+15.70%,1.22,1.15,1.53,"19,303,800","26,757,843.00","18,864,592,091.00",,,,,,
15-พ.ค.-2020,1.21,+0.07,+6.14%,1.16,1.09,1.28,"16,075,300","19,246,121.00","18,837,834,248.00",,,,,,
08-พ.ค.-2020,1.14,+0.03,+2.70%,1.11,1.03,1.21,"9,295,400","10,869,031.00","18,818,588,127.00",,,,,,
01-พ.ค.-2020,1.11,+0.11,+11.00%,1.01,0.99,1.21,"16,616,100","18,853,407.00","18,807,719,096.00",,,,,,
24-เม.ย.-2020,1.00,+0.07,+7.53%,0.93,0.92,1.04,"3,893,400","3,874,060.00","18,788,865,689.00",,,,,,
17-เม.ย.-2020,0.93,-0.02,-2.11%,1.00,0.90,1.06,"4,234,900","4,138,378.00","18,784,991,629.00",,,,,,
10-เม.ย.-2020,0.95,+0.08,+9.20%,0.86,0.86,0.98,"5,655,900","5,226,661.00","18,789,130,007.00",,,,,,
03-เม.ย.-2020,0.87,-0.01,-1.14%,0.89,0.86,0.91,"1,173,700","1,032,409.00","18,783,903,346.00",,,,,,
27-มี.ค.-2020,0.88,-0.15,-14.56%,0.96,0.87,1.00,"8,253,400","7,348,537.00","18,784,935,755.00",,,,,,
20-มี.ค.-2020,1.03,-0.24,-18.90%,1.20,0.88,1.34,"15,450,800","15,694,626.00","18,792,284,292.00",,,,,,
13-มี.ค.-2020,1.27,-0.28,-18.06%,1.50,1.14,1.60,"5,960,700","8,927,377.00","18,807,978,918.00",,,,,,
06-มี.ค.-2020,1.55,+0.13,+9.15%,1.33,1.30,1.63,"49,496,800","76,373,647.00","18,816,906,295.00",,,,,,
28-ก.พ.-2020,1.42,-0.09,-5.96%,1.45,1.33,1.54,"882,100","1,237,947.00","18,740,532,648.00",,,,,,
21-ก.พ.-2020,1.51,0.00,0.00%,1.52,1.45,1.55,"1,122,800","1,694,323.00","18,741,770,595.00",,,,,,
14-ก.พ.-2020,1.51,-0.02,-1.31%,1.57,1.51,1.57,"408,500","623,037.00","18,743,464,918.00",,,,,,
07-ก.พ.-2020,1.53,0.00,0.00%,1.54,1.48,1.56,"3,168,800","4,817,278.00","18,744,087,955.00",,,,,,
31-ม.ค.-2020,1.53,+0.05,+3.38%,1.45,1.42,1.72,"60,818,000","99,363,996.00","18,739,270,677.00",,,,,,
24-ม.ค.-2020,1.48,-0.04,-2.63%,1.52,1.46,1.68,"14,114,100","22,659,795.00","18,639,906,681.00",,,,,,
17-ม.ค.-2020,1.52,+0.02,+1.33%,1.44,1.44,1.64,"3,931,800","6,171,513.00","18,662,566,476.00",,,,,,
10-ม.ค.-2020,1.50,-0.02,-1.32%,1.45,1.40,1.54,"2,464,200","3,580,544.00","18,656,394,963.00",,,,,,
03-ม.ค.-2020,1.52,-0.05,-3.18%,1.58,1.52,1.59,"1,020,800","1,582,890.00","18,659,975,507.00",,,,,,
27-ธ.ค.-2019,1.57,-0.01,-0.63%,1.58,1.53,1.62,"4,840,100","7,687,120.00","18,661,558,397.00",,,,,,
20-ธ.ค.-2019,1.58,-0.05,-3.07%,1.65,1.56,1.67,"6,227,200","10,015,890.00","18,669,245,517.00",,,,,,
13-ธ.ค.-2019,1.63,+0.01,+0.62%,1.62,1.49,1.85,"72,433,300","123,123,260.00","18,679,261,407.00",,,,,,
06-ธ.ค.-2019,1.62,-0.04,-2.41%,1.69,1.61,1.90,"38,864,900","68,578,530.00","18,556,138,147.00",,,,,,
29-พ.ย.-2019,1.66,+0.34,+25.76%,1.32,1.32,1.80,"42,970,500","70,283,820.00","18,624,716,677.00",,,,,,
22-พ.ย.-2019,1.32,-0.08,-5.71%,1.43,1.32,1.45,"3,081,200","4,188,000.00","18,554,432,857.00",,,,,,
15-พ.ย.-2019,1.40,-0.12,-7.89%,1.52,1.40,1.52,"1,100,000","1,610,500.00","18,558,620,857.00",,,,,,
08-พ.ย.-2019,1.52,+0.03,+2.01%,1.50,1.48,1.57,"679,900","1,040,320.00","18,560,231,357.00",,,,,,
01-พ.ย.-2019,1.49,+0.08,+5.67%,1.38,1.33,1.62,"6,041,800","9,318,170.00","18,559,191,037.00",,,,,,
25-ต.ค.-2019,1.41,-0.09,-6.00%,1.50,1.41,1.53,"356,100","520,510.00","18,549,872,867.00",,,,,,
18-ต.ค.-2019,1.50,0.00,0.00%,1.50,1.49,1.61,"1,239,300","1,892,720.00","18,550,393,377.00",,,,,,
11-ต.ค.-2019,1.50,-0.06,-3.85%,1.56,1.43,1.71,"4,364,200","6,903,000.00","18,552,286,097.00",,,,,,
04-ต.ค.-2019,1.56,-0.08,-4.88%,1.63,1.55,1.67,"2,957,700","4,798,330.00","18,559,189,097.00",,,,,,
27-ก.ย.-2019,1.64,-0.01,-0.61%,1.64,1.63,1.95,"2,396,500","4,047,100.00","18,563,987,427.00",,,,,,
20-ก.ย.-2019,1.65,-0.08,-4.62%,1.74,1.65,1.75,"752,100","1,285,050.00","18,568,034,527.00",,,,,,
13-ก.ย.-2019,1.73,-0.04,-2.26%,1.78,1.71,1.79,"1,319,200","2,309,550.00","18,569,319,577.00",,,,,,
06-ก.ย.-2019,1.77,-0.02,-1.12%,1.79,1.75,1.82,"701,400","1,252,390.00","18,571,629,127.00",,,,,,
30-ส.ค.-2019,1.79,-0.03,-1.65%,1.82,1.77,1.85,"2,405,100","4,367,510.00","18,572,881,517.00",,,,,,
23-ส.ค.-2019,1.82,-0.05,-2.67%,1.88,1.80,1.96,"4,783,300","9,059,350.00","18,577,249,027.00",,,,,,
16-ส.ค.-2019,1.87,-0.07,-3.61%,1.93,1.85,2.00,"2,742,400","5,262,850.00","18,586,308,377.00",,,,,,
09-ส.ค.-2019,1.94,-0.06,-3.00%,2.00,1.94,2.00,"1,074,100","2,115,600.00","18,591,571,227.00",,,,,,
02-ส.ค.-2019,2.00,-0.06,-2.91%,2.08,1.98,2.12,"3,896,700","7,928,080.00","18,593,686,827.00",,,,,,
26-ก.ค.-2019,2.06,+0.10,+5.10%,1.97,1.97,2.16,"5,132,100","10,725,150.00","18,601,614,907.00",,,,,,
19-ก.ค.-2019,1.96,-0.03,-1.51%,1.99,1.93,2.00,"820,300","1,608,530.00","18,590,889,757.00",,,,,,
12-ก.ค.-2019,1.99,0.00,0.00%,1.99,1.97,2.02,"1,078,500","2,141,330.00","18,592,498,287.00",,,,,,
05-ก.ค.-2019,1.99,-0.09,-4.33%,2.08,1.99,2.10,"1,482,200","2,994,900.00","18,594,639,617.00",,,,,,
