Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - THB,Flow,,,,,,
18-มิ.ย.-2021,4.48,-0.04,-0.88%,4.52,4.42,4.54,"37,771,400","169,461,118.00","6,446,333,084.00",,,,,,
11-มิ.ย.-2021,4.52,0.00,0.00%,4.54,4.50,4.56,"56,466,800","255,860,510.00","6,615,794,202.00",,,,,,
04-มิ.ย.-2021,4.52,+0.06,+1.35%,4.46,4.40,4.56,"93,923,500","422,892,708.00","6,359,933,692.00",,,,,,
28-พ.ค.-2021,4.46,+0.06,+1.36%,4.42,4.38,4.52,"51,013,500","227,449,524.00","5,937,040,984.00",,,,,,
21-พ.ค.-2021,4.40,-0.04,-0.90%,4.42,4.36,4.46,"37,575,400","165,806,824.00","5,709,591,460.00",,,,,,
14-พ.ค.-2021,4.44,-0.12,-2.63%,4.58,4.28,4.60,"157,654,100","705,538,778.00","5,875,398,284.00",,,,,,
07-พ.ค.-2021,4.56,+0.20,+4.59%,4.40,4.38,4.62,"270,849,400","1,230,893,840.00","6,580,937,062.00",,,,,,
30-เม.ย.-2021,4.36,+0.08,+1.87%,4.28,4.28,4.38,"48,376,000","209,607,746.00","5,350,043,222.00",,,,,,
23-เม.ย.-2021,4.28,0.00,0.00%,4.28,4.28,4.36,"45,432,200","196,643,862.00","5,140,435,476.00",,,,,,
16-เม.ย.-2021,4.28,-0.06,-1.38%,4.32,4.24,4.34,"29,451,400","126,383,992.00","5,337,079,338.00",,,,,,
09-เม.ย.-2021,4.34,-0.02,-0.46%,4.38,4.28,4.38,"51,155,100","221,467,064.00","5,463,463,330.00",,,,,,
02-เม.ย.-2021,4.36,0.00,0.00%,4.38,4.36,4.44,"79,646,600","349,697,822.00","5,684,930,394.00",,,,,,
