Period End Date,Current Ratio,Pretax ROE,Times Interest Earned,Reinvestment Rate,Debt/Equity,Quick Ratio,Gross Margin,ROE,x Earnings Retention,Net Margin,x Tax Complement,x Leverage (Assets/Equity),Pretax Margin,Cash Cycle (Days),% LT Debt to Total Capital,(Total Debt - Cash) / EBITDA,x Pretax Margin,Effective Tax Rate,Pretax ROA,EBITDA Margin,Assets/Equity,Operating Margin,Asset Turnover,Company name,Fraud
Sep-2009 ,1.9,0.0,1.1,0.0,0.39,0.78,22.0,0.0,1.0,0.1,1.0,1.85,0.1,296.8,9.8,25.58,0.1,0.0,0.0,4.2,1.85,1.9,0.19,STARK,1
Dec-2009 ,1.92,3.4,6.5,3.4,0.38,0.86,25.7,3.4,1.0,7.1,1.0,1.83,7.1,225.8,8.9,2.4,7.1,0.0,1.9,32.3,1.83,8.4,0.26,STARK,1
Mar-2010 ,1.91,1.3,3.3,1.3,0.34,0.74,29.4,1.3,1.0,3.6,1.0,1.81,3.6,309.5,7.8,7.14,3.6,0.0,0.7,13.4,1.81,5.1,0.2,STARK,1
Jun-2010 ,1.86,1.7,4.2,1.7,0.33,0.68,27.8,1.7,1.0,4.4,1.0,1.83,4.4,298.6,6.6,7.29,4.4,0.0,0.9,11.9,1.83,5.7,0.21,STARK,1
Sep-2010 ,1.84,0.4,1.7,0.4,0.34,0.62,26.0,0.4,1.0,1.1,1.0,1.81,1.1,309.3,6.5,10.76,1.1,0.0,0.2,8.5,1.81,2.6,0.2,STARK,1
Dec-2010 ,1.79,0.6,2.1,-0.6,0.37,0.65,23.9,0.6,-0.97,1.5,1.0,1.85,1.5,262.3,6.3,9.37,1.5,0.0,0.4,8.7,1.85,3.0,0.23,STARK,1
Mar-2011 ,1.7,0.8,2.2,0.8,0.45,0.59,25.5,0.8,1.0,1.9,1.0,1.96,1.9,292.8,7.4,9.09,1.9,0.0,0.4,10.8,1.96,3.4,0.21,STARK,1
Jun-2011 ,1.65,0.2,1.2,0.2,0.48,0.59,22.1,0.2,1.0,0.5,1.0,1.99,0.5,273.4,6.6,12.54,0.5,0.0,0.1,8.3,1.99,2.4,0.22,STARK,1
Sep-2011 ,1.59,1.0,2.2,1.0,0.5,0.54,28.2,1.0,1.0,2.4,1.0,2.02,2.4,294.7,5.3,10.46,2.4,0.0,0.5,10.4,2.02,4.5,0.21,STARK,1
Dec-2011 ,1.64,0.1,1.1,-1.2,0.5,0.58,24.5,0.1,-18.46,0.2,1.0,1.93,0.2,375.3,6.2,16.93,0.2,0.0,0.0,7.1,1.93,2.5,0.2,STARK,1
Mar-2012 ,1.64,4.2,5.5,3.4,0.51,0.6,33.7,3.4,1.0,7.5,0.79,2.0,9.6,368.5,5.3,6.14,9.6,21.0,2.2,17.5,2.0,11.7,0.23,STARK,1
Jun-2012 ,1.7,4.5,5.9,3.5,0.63,0.67,32.1,3.5,1.0,7.1,0.8,2.03,8.9,286.9,7.8,6.78,8.9,20.4,2.2,15.8,2.03,10.7,0.25,STARK,1
Sep-2012 ,1.69,-1.1,-0.3,-1.0,0.63,0.63,32.7,-1.0,0.0,-2.3,0.0,2.04,-2.7,363.0,7.2,27.21,-2.7,0.0,-0.6,5.2,2.04,-0.6,0.21,STARK,1
Dec-2012 ,1.69,1.1,2.4,0.5,0.59,0.64,30.3,0.9,0.57,2.1,0.8,1.98,2.6,347.6,6.4,13.66,2.6,19.6,0.6,9.8,1.98,4.5,0.21,STARK,1
Mar-2013 ,1.61,2.7,4.4,2.1,0.62,0.6,35.4,2.1,1.0,5.6,0.79,2.02,7.1,409.7,5.5,9.88,7.1,21.5,1.4,15.5,2.02,9.2,0.19,STARK,1
Jun-2013 ,1.55,3.5,4.8,3.0,0.71,0.55,34.7,3.0,1.0,7.9,0.86,2.08,9.3,423.8,5.8,15.71,9.3,14.3,1.7,10.8,2.08,11.7,0.19,STARK,1
Sep-2013 ,1.52,0.8,1.8,0.4,0.74,0.52,31.4,0.4,1.0,1.1,0.51,2.1,2.2,457.2,4.8,17.47,2.2,49.0,0.4,11.4,2.1,4.9,0.17,STARK,1
Dec-2013 ,1.47,-1.2,-0.1,-3.0,0.71,0.5,29.4,-1.8,0.0,-5.0,0.0,2.2,-3.3,494.0,5.1,68.12,-3.3,0.0,-0.5,2.9,2.2,-0.3,0.16,STARK,1
Mar-2014 ,1.41,-2.6,-1.3,-2.1,0.8,0.51,22.2,-2.1,0.0,-5.7,0.0,2.32,-7.0,472.0,4.4,67.33,-7.0,0.0,-1.1,3.0,2.32,-3.9,0.16,STARK,1
Jun-2014 ,1.46,1.4,2.2,1.1,0.76,0.55,30.7,1.1,1.0,2.9,0.79,2.24,3.7,502.0,4.9,14.87,3.7,21.0,0.6,13.7,2.24,6.9,0.17,STARK,1
Sep-2014 ,1.46,0.7,1.6,0.5,0.78,0.55,34.1,0.5,1.0,1.6,0.77,2.25,2.1,572.7,4.5,23.82,2.1,22.6,0.3,9.5,2.25,5.8,0.15,STARK,1
Dec-2014 ,1.42,-1.7,-0.3,-1.3,0.82,0.56,22.2,-1.3,0.0,-3.8,0.0,2.32,-4.8,492.6,3.9,97.59,-4.8,0.0,-0.8,2.3,2.32,-1.2,0.16,STARK,1
Mar-2015 ,1.43,1.1,1.8,0.8,0.85,0.59,30.2,0.8,1.0,2.5,0.78,2.32,3.3,596.9,3.4,16.46,3.3,22.1,0.5,15.3,2.32,7.2,0.14,STARK,1
Jun-2015 ,1.49,-1.8,-0.3,-2.0,0.86,0.64,26.2,-2.0,0.0,-7.3,0.0,2.27,-6.5,713.6,2.8,121.11,-6.5,0.0,-0.8,2.6,2.27,-1.5,0.12,STARK,1
Sep-2015 ,1.44,-3.1,-1.0,-2.5,0.93,0.63,23.7,-2.5,0.0,-11.0,0.0,2.35,-13.1,825.4,2.5,0.0,-13.1,0.0,-1.3,-1.7,2.35,-6.7,0.1,STARK,1
Dec-2015 ,1.4,-6.6,-3.1,-4.0,1.01,0.58,9.1,-4.0,0.0,-18.2,0.0,2.43,-30.1,807.2,2.2,0.0,-30.1,0.0,-2.8,-17.5,2.43,-22.7,0.09,STARK,1
Mar-2016 ,1.33,-7.1,-3.2,-5.8,1.11,0.58,4.1,-5.8,0.0,-21.0,0.0,2.57,-25.8,650.8,1.9,0.0,-25.8,0.0,-2.8,-15.3,2.57,-19.6,0.11,STARK,1
Jun-2016 ,1.3,-4.9,-1.7,-4.0,1.2,0.56,13.8,-4.0,0.0,-15.3,0.0,2.66,-19.0,769.0,1.6,0.0,-19.0,0.0,-1.9,-7.2,2.66,-11.9,0.1,STARK,1
Sep-2016 ,1.24,-9.0,-3.4,-9.0,1.3,0.5,8.3,-9.0,0.0,-40.4,0.0,2.88,-40.4,916.7,1.5,0.0,-40.4,0.0,-3.3,-25.5,2.88,-31.2,0.08,STARK,1
Dec-2016 ,1.22,-21.1,-9.0,-21.4,1.28,0.45,-97.1,-21.4,0.0,-149.9,0.0,2.89,-148.1,972.5,1.3,0.0,-148.1,0.0,-7.3,-123.9,2.89,-133.2,0.05,STARK,1
Mar-2017 ,1.2,-7.2,-2.3,-11.0,1.41,0.39,2.8,-11.0,0.0,-45.0,0.0,3.06,-29.1,856.8,1.2,0.0,-29.1,0.0,-2.4,-14.5,3.06,-20.3,0.08,STARK,1
Jun-2017 ,1.17,-9.5,-2.8,-9.4,1.57,0.39,5.2,-9.4,0.0,-25.5,0.0,3.31,-25.8,632.0,2.1,0.0,-25.8,0.0,-3.0,-14.8,3.31,-19.0,0.12,STARK,1
Sep-2017 ,1.22,8.4,4.3,7.4,1.44,0.38,39.7,7.4,1.0,16.2,0.87,3.15,18.6,735.5,2.0,11.9,18.6,12.7,2.6,27.5,3.15,24.2,0.14,STARK,1
Dec-2017 ,1.79,-12.2,-3.7,-11.5,1.74,0.53,15.9,-11.5,0.0,-33.6,0.0,3.45,-35.7,785.2,31.2,0.0,-35.7,0.0,-3.7,-24.1,3.45,-28.1,0.1,STARK,1
Mar-2018 ,1.73,-1.3,0.4,-1.3,1.77,0.49,22.7,-1.3,0.0,-3.5,0.0,3.58,-3.6,810.0,31.9,81.47,-3.6,0.0,-0.4,5.6,3.58,2.8,0.11,STARK,1
Jun-2018 ,1.77,88.0,1.9,58.6,2.09,0.48,12.6,58.6,1.0,4.0,0.67,3.97,5.5,18.8,34.9,1.5,5.5,26.2,23.4,7.7,3.97,7.5,4.29,STARK,1
Sep-2018 ,1.62,79.3,2.5,45.4,2.55,0.42,11.5,45.4,1.0,3.3,0.57,4.88,5.3,23.2,38.0,1.22,5.3,37.6,18.1,12.1,4.88,8.0,3.45,STARK,1
Dec-2018 ,0.83,57.0,2.6,22.0,5.05,0.52,13.0,22.0,1.0,5.7,0.39,13.99,7.1,92.7,10.6,5.0,7.1,19.5,4.5,10.1,13.99,9.3,0.64,STARK,1
Mar-2019 ,1.05,48.3,2.2,28.9,0.0,0.24,14.5,28.9,1.0,5.8,0.6,0.0,7.5,154.3,69.7,7.22,7.5,22.3,2.9,12.0,0.0,11.6,0.39,STARK,1
Jun-2019 ,1.03,0.0,1.1,0.0,0.0,1.03,9.5,0.0,1.0,0.8,0.14,0.0,2.0,7.6,87.4,2.51,2.0,58.7,10.8,6.0,0.0,5.6,5.46,STARK,1
Sep-2019 ,1.22,0.6,1.9,-5.0,1.5,0.66,14.0,-5.0,0.0,-0.9,-10.57,4.61,0.3,122.2,27.1,3.65,0.3,436.8,0.1,10.1,4.61,4.1,0.41,STARK,1
Dec-2019 ,1.07,5.0,1.6,2.8,2.21,0.62,11.8,2.8,1.0,3.3,0.57,5.58,4.3,230.7,24.5,11.71,4.3,24.0,1.0,7.5,5.58,7.3,0.23,STARK,1
Mar-2020 ,0.71,14.5,3.4,11.0,5.64,0.42,15.0,11.0,1.0,8.7,0.76,8.75,11.3,262.7,19.2,20.16,11.3,23.2,2.0,13.0,8.75,15.0,0.18,STARK,1
Jun-2020 ,0.76,20.9,2.7,16.1,4.83,0.37,16.4,16.1,1.0,10.1,0.77,8.4,13.0,117.0,22.2,20.28,13.0,22.2,2.4,14.6,8.4,17.6,0.19,STARK,1
Sep-2020 ,0.79,15.3,3.7,12.8,3.89,0.37,18.9,12.8,1.0,8.6,0.84,7.65,10.2,111.7,20.8,16.42,10.2,15.8,1.9,16.7,7.65,13.7,0.19,STARK,1
Dec-2020 ,0.83,16.2,2.9,12.6,3.41,0.39,17.3,12.6,1.0,8.9,0.78,7.56,11.4,96.4,21.6,19.62,11.4,21.9,2.1,12.2,7.56,14.5,0.19,STARK,1
Mar-2021 ,1.04,14.6,4.2,11.3,2.85,0.47,22.6,11.3,1.0,9.5,0.77,7.23,12.2,93.4,44.9,12.49,12.2,22.3,2.0,19.1,7.23,16.0,0.16,STARK,1
Jun-2021 ,1.06,14.1,2.9,11.9,2.48,0.5,16.6,11.9,1.0,10.1,0.84,6.97,11.9,84.2,43.3,15.22,11.9,15.6,2.0,13.6,6.97,11.6,0.17,STARK,1
Sep-2021 ,1.18,23.0,6.0,17.4,2.38,0.7,19.4,17.4,1.0,9.4,0.76,6.63,12.3,54.7,45.6,6.75,12.3,24.1,3.4,17.8,6.63,15.7,0.27,STARK,1
Dec-2021 ,0.79,-525.7,-27.5,-538.5,0.0,0.35,0.0,-538.5,0.0,0.0,0.0,0.0,0.0,-1747.9,74.0,0.0,0.0,0.0,-22.4,0.0,0.0,0.0,-0.02,STARK,1
Mar-2022 ,1.16,38.8,3.4,27.4,2.11,0.65,19.2,27.4,1.0,9.4,0.7,5.83,13.1,371.1,35.5,14.49,13.1,28.1,2.3,15.4,5.83,17.0,0.17,STARK,1
Jun-2022 ,1.18,13.1,2.3,9.4,2.15,0.66,21.8,9.4,1.0,9.4,0.72,5.97,13.1,424.3,33.6,11.52,13.1,28.2,2.2,17.7,5.97,19.7,0.17,STARK,1
Sep-2022 ,1.14,14.8,7.6,11.8,1.86,0.66,27.9,11.8,1.0,11.5,0.8,5.46,14.4,432.6,26.1,7.58,14.4,19.7,2.6,24.7,5.46,18.1,0.18,STARK,1
Dec-2022 ,0.78,-436.1,-21.6,-418.8,0.0,0.46,-146.0,-418.8,0.0,-260.4,0.0,0.0,-269.5,501.2,46.5,0.0,-269.5,0.0,-22.6,-255.0,0.0,-259.1,0.08,STARK,1
