Period End Date,Pretax ROE,(Total Debt - Cash) / EBITDA,Reinvestment Rate,Current Ratio,Pretax Margin,x Earnings Retention,Gross Margin,% LT Debt to Total Capital,Effective Tax Rate,x Pretax Margin,ROE,Times Interest Earned,x Leverage (Assets/Equity),Quick Ratio,Cash Cycle (Days),Operating Margin,Net Margin,Pretax ROA,Asset Turnover,Assets/Equity,x Tax Complement,Debt/Equity,EBITDA Margin,Company name,Fraud
2005-09-01,0.8,17.69,0.8,2.87,5.4,1.0,25.5,35.2,0.0,5.4,0.8,0.0,1.77,2.69,102.7,8.6,5.4,0.4,0.08,1.77,1.0,0.68,15.4,SUPER,0
2005-12-01,-4.8,17.69,-4.9,2.16,-48.4,1.0,3.3,35.7,0.0,-48.4,-4.9,0.0,1.8,2.03,198.8,-42.4,-49.6,-2.7,0.06,1.8,1.0,0.7,-32.7,SUPER,0
2006-03-01,-4.5,17.69,-4.5,2.1,-46.4,1.0,7.1,34.3,0.0,-46.4,-4.5,0.0,1.81,2.0,277.7,-33.7,-46.7,-2.5,0.05,1.81,1.0,0.72,-14.0,SUPER,0
2006-06-01,-5.2,17.69,-5.2,1.7,-58.6,1.0,9.2,33.5,0.0,-58.6,-5.2,0.0,1.86,1.59,330.9,-42.3,-59.0,-2.8,0.05,1.86,1.0,0.77,-19.0,SUPER,0
2006-09-01,-4.5,17.69,-4.7,1.18,-58.2,1.0,6.3,33.1,0.0,-58.2,-4.7,0.0,2.15,1.14,531.4,-38.6,-60.7,-2.2,0.04,2.15,1.0,0.77,-10.4,SUPER,0
2006-12-01,-5.0,17.69,-5.0,1.1,-73.3,1.0,7.0,31.9,0.0,-73.3,-5.0,0.0,2.21,1.06,791.3,-50.4,-73.2,-2.3,0.03,2.21,1.0,0.84,-16.3,SUPER,0
2007-03-01,-4.9,17.69,-4.9,1.01,-68.0,1.0,8.7,30.9,0.0,-68.0,-4.9,0.0,2.28,0.97,789.8,-46.5,-68.4,-2.2,0.03,2.28,1.0,0.84,-15.1,SUPER,0
2007-06-01,-10.6,17.69,-10.6,0.9,-140.0,1.0,3.0,30.2,0.0,-140.0,-10.6,0.0,2.63,0.87,882.0,-119.5,-140.1,-4.3,0.03,2.63,1.0,0.9,-26.1,SUPER,0
2007-09-01,-7.2,239.17,-7.2,0.84,-60.4,1.0,11.5,28.1,0.0,-60.4,-7.2,0.0,2.77,0.81,667.7,-47.4,-60.7,-2.7,0.04,2.77,1.0,0.95,3.2,SUPER,0
2007-12-01,-5.0,239.17,-5.0,0.56,-40.3,1.0,15.2,24.7,0.0,-40.3,-5.0,0.0,2.19,0.52,436.0,-28.1,-40.9,-2.0,0.05,2.19,1.0,1.05,-6.2,SUPER,0
2008-03-01,-6.0,239.17,-6.1,0.49,-45.6,1.0,12.4,21.0,0.0,-45.6,-6.1,0.0,2.32,0.45,195.6,-34.2,-45.9,-2.7,0.06,2.32,1.0,1.15,-23.1,SUPER,0
2008-06-01,-6.2,239.17,-6.2,0.4,-50.2,1.0,12.8,17.3,0.0,-50.2,-6.2,0.0,2.39,0.35,213.0,-38.1,-50.4,-2.6,0.05,2.39,1.0,1.2,-25.6,SUPER,0
2008-09-01,-6.7,239.17,-6.7,0.49,-46.2,1.0,19.3,31.0,0.0,-46.2,-6.7,0.0,2.46,0.42,153.5,-35.3,-46.4,-2.8,0.06,2.46,1.0,1.23,-24.0,SUPER,0
2008-12-01,-8.2,239.17,-8.3,0.1,-70.6,1.0,13.9,0.1,0.0,-70.6,-8.3,0.0,2.01,0.07,58.0,-56.9,-71.8,-3.7,0.05,2.01,1.0,0.82,-42.5,SUPER,0
2009-03-01,-18.1,239.17,-18.1,0.1,-179.9,1.0,21.8,0.0,0.0,-179.9,-18.1,0.0,2.25,0.06,-68.6,-165.6,-179.9,-8.5,0.05,2.25,1.0,1.02,-150.3,SUPER,0
2009-06-01,-22.5,239.17,-22.5,0.09,-228.7,1.0,-76.9,0.0,0.0,-228.7,-22.5,0.0,2.78,0.05,-38.1,-141.9,-228.7,-9.1,0.04,2.78,1.0,1.41,-122.9,SUPER,0
2009-09-01,-12.2,239.17,-12.2,0.09,-80.6,1.0,30.5,0.0,0.0,-80.6,-12.2,0.0,3.09,0.06,-185.1,-46.3,-80.6,-4.2,0.05,3.09,1.0,1.65,-31.5,SUPER,0
2009-12-01,-55.8,239.17,-55.9,0.08,-227.6,1.0,-20.2,0.0,0.0,-227.6,-55.9,0.0,4.97,0.06,-85.3,-187.7,-228.0,-14.8,0.07,4.97,1.0,3.2,-175.2,SUPER,0
2010-03-01,-8.7,239.17,-8.7,0.21,-22.3,1.0,16.6,37.0,0.0,-22.3,-8.7,0.0,5.06,0.16,-127.7,-21.2,-22.3,-1.7,0.08,5.06,1.0,3.17,-3.9,SUPER,0
2010-06-01,-16.1,239.17,-16.1,0.18,-41.7,1.0,11.7,38.4,0.0,-41.7,-16.1,0.0,5.75,0.12,-121.1,-33.0,-41.7,-3.0,0.07,5.75,1.0,3.72,-14.0,SUPER,0
2010-09-01,-14.7,239.17,-14.7,0.17,-27.6,1.0,13.2,35.4,0.0,-27.6,-14.7,0.0,6.54,0.11,-99.1,-24.6,-27.6,-2.4,0.09,6.54,1.0,4.37,-8.3,SUPER,0
2010-12-01,10.5,18.59,10.3,0.17,23.7,1.0,-5.5,36.4,2.6,23.7,10.3,0.0,5.52,0.1,-90.3,25.7,23.1,1.8,0.07,5.52,0.97,3.4,45.7,SUPER,0
2011-03-01,15.5,10.09,15.5,0.19,19.6,1.0,42.5,34.0,0.0,19.6,15.5,0.0,5.0,0.14,-90.3,31.5,19.6,3.0,0.15,5.0,1.0,3.03,39.0,SUPER,0
2011-06-01,-35.9,10.09,-35.9,0.22,-60.3,1.0,11.7,45.9,0.0,-60.3,-35.9,0.0,7.08,0.15,-65.5,-21.0,-60.3,-6.1,0.1,7.08,1.0,4.62,-6.5,SUPER,0
2011-09-01,-22.5,10.09,-22.5,0.2,-27.8,1.0,7.2,46.4,0.0,-27.8,-22.5,0.0,8.56,0.14,-62.5,-25.7,-27.8,-2.9,0.1,8.56,1.0,5.82,-2.6,SUPER,0
2011-12-01,-2.8,10.43,-3.1,0.16,-2.9,1.0,33.4,0.0,0.0,-2.9,-3.1,0.0,5.46,0.12,52.2,8.4,-3.1,-0.4,0.15,5.46,1.0,3.37,39.1,SUPER,0
2012-03-01,21.9,8.21,16.8,0.55,47.4,1.0,47.8,51.4,23.2,47.4,16.8,0.0,4.5,0.45,113.7,47.4,36.4,4.5,0.09,4.5,1.13,2.58,67.7,SUPER,0
2012-06-01,-0.1,27.4,-0.1,0.46,47.4,1.0,47.8,47.8,23.2,47.4,-0.1,0.0,4.22,0.33,-227.0,47.4,36.4,0.0,0.0,4.22,1.13,2.63,67.7,SUPER,0
2012-09-01,9.1,11.65,7.0,0.72,98.6,1.0,47.8,45.1,23.3,98.6,7.0,0.0,3.07,0.58,295.5,98.6,75.6,2.6,0.03,3.07,0.63,1.69,178.3,SUPER,0
2012-12-01,-0.2,24.64,-0.2,0.24,-129810.3,1.0,-25.6,0.0,23.3,-129810.3,-0.2,0.0,3.06,0.18,11506731.5,-129810.3,-129656.4,-0.1,0.0,3.06,0.63,1.72,3311533.3,SUPER,0
2013-03-01,8.4,7.81,8.1,8.3,90.8,1.0,31.2,0.3,1.5,90.8,8.1,0.0,1.19,8.13,218.8,91.2,89.5,4.3,0.05,1.19,4.36,0.02,50.0,SUPER,0
2013-06-01,1.3,7.81,0.8,12.08,16.7,1.0,36.6,0.2,19.5,16.7,0.8,0.0,1.15,11.9,335.7,17.2,13.5,1.1,0.07,1.15,-1.26,0.02,22.4,SUPER,0
2013-09-01,-2.1,7.81,-2.2,20.59,-34.7,1.0,27.0,0.5,19.5,-34.7,-2.2,0.0,1.09,20.37,594.6,-34.4,-35.6,-1.9,0.05,1.09,-1.26,0.01,-28.9,SUPER,0
2013-12-01,0.1,7.81,0.3,39.98,3.1,1.0,34.2,0.3,-192.6,3.1,0.3,0.0,1.06,39.93,376.0,3.3,9.2,0.1,0.04,1.06,-11.74,0.0,12.5,SUPER,0
2014-03-01,-0.5,7.81,-0.6,10.2,-11.5,1.0,39.8,15.0,-192.6,-11.5,-0.6,0.0,1.27,10.18,40.3,-2.6,-11.4,-0.4,0.04,1.27,-11.74,0.22,18.3,SUPER,0
2014-06-01,-1.0,6.99,-1.2,4.58,-28.8,1.0,37.3,20.6,-192.6,-28.8,-1.2,0.0,1.47,4.57,83.5,-15.8,-36.0,-0.7,0.02,1.47,-11.74,0.44,11.7,SUPER,0
2014-09-01,-1.3,6.99,-1.3,13.0,-73.7,1.0,37.8,9.3,-192.6,-73.7,-1.3,0.0,1.18,12.99,82.5,-51.7,-74.7,-1.1,0.01,1.18,-11.74,0.16,-21.3,SUPER,0
2014-12-01,-0.7,6.99,-0.7,7.27,-41.6,1.0,35.8,10.3,-192.6,-41.6,-0.7,0.0,1.21,7.27,632.3,-20.1,-40.9,-0.6,0.01,1.21,-11.74,0.18,17.8,SUPER,0
2015-03-01,-0.6,6.99,-0.7,1.12,-39.8,1.0,40.6,8.3,-192.6,-39.8,-0.7,0.0,1.54,1.1,670.9,-25.1,-41.6,-0.5,0.01,1.54,-11.74,0.15,10.8,SUPER,0
2015-06-01,-3.2,6.99,-3.1,0.9,-209.6,1.0,34.3,32.2,-192.6,-209.6,-3.1,0.0,2.06,0.9,136.2,-188.2,-208.5,-1.8,0.01,2.06,-11.74,0.57,-155.3,SUPER,0
2015-09-01,-1.9,6.99,-1.8,2.1,-153.4,1.0,39.4,38.7,-192.6,-153.4,-1.8,0.0,1.97,2.1,75.9,-133.6,-153.6,-1.0,0.01,1.97,-11.74,0.84,-95.3,SUPER,0
2015-12-01,-4.7,6.99,-3.8,0.25,-332.8,1.0,55.1,49.5,-192.6,-332.8,-3.8,0.0,3.54,0.25,447.5,-194.1,-333.1,-1.6,0.0,3.54,-11.74,1.45,-30.3,SUPER,0
2016-03-01,0.3,139.99,0.2,0.13,8.9,1.0,52.7,52.6,0.7,8.9,0.2,0.0,3.85,0.13,328.0,63.1,8.9,0.1,0.01,3.85,0.63,1.67,38.5,SUPER,0
2016-06-01,0.2,36.53,0.5,0.38,2.8,1.0,53.8,57.4,5.3,2.8,0.5,0.0,4.15,0.38,153.7,40.5,2.6,0.1,0.02,4.15,2.63,2.47,75.5,SUPER,0
2016-09-01,2.8,27.72,1.8,0.35,25.8,1.0,59.9,55.0,0.4,25.8,1.8,0.0,4.06,0.35,130.6,49.8,25.7,0.7,0.03,4.06,0.65,2.49,80.0,SUPER,0
2016-12-01,1.2,28.61,0.7,0.16,11.2,1.0,57.1,56.1,-13.3,11.2,0.7,0.0,4.2,0.16,104.4,38.5,12.7,0.3,0.03,4.2,0.57,2.47,76.4,SUPER,0
2017-03-01,4.8,22.41,4.3,0.24,38.4,1.0,60.4,55.3,0.6,38.4,4.3,0.0,4.03,0.24,87.3,60.0,38.1,1.2,0.03,4.03,0.89,2.44,85.9,SUPER,0
2017-06-01,3.6,23.34,2.8,0.23,30.5,1.0,58.4,53.2,0.3,30.5,2.8,0.0,3.88,0.23,86.3,54.6,30.4,0.9,0.03,3.88,0.79,2.37,86.4,SUPER,0
2017-09-01,3.0,24.33,2.6,0.4,27.3,1.0,55.8,53.3,1.0,27.3,2.6,0.0,3.8,0.39,105.7,53.9,27.0,0.8,0.03,3.8,0.87,2.33,87.9,SUPER,0
2017-12-01,1.3,29.28,0.9,0.21,12.9,1.0,51.4,52.8,8.7,12.9,0.9,0.0,3.68,0.2,106.0,42.2,11.8,0.3,0.03,3.68,0.7,2.27,79.0,SUPER,0
2018-03-01,3.8,22.46,3.2,0.26,33.4,1.0,60.1,50.4,-0.1,33.4,3.2,0.0,3.59,0.25,55.5,55.3,33.5,1.1,0.03,3.59,0.83,2.21,86.0,SUPER,0
2018-06-01,3.1,23.0,2.6,0.27,28.3,1.0,55.8,50.1,1.0,28.3,2.6,0.0,3.48,0.26,67.0,52.0,28.0,0.9,0.03,3.48,0.84,2.1,85.2,SUPER,0
2018-09-01,1.2,26.75,0.8,0.36,12.5,1.0,48.0,52.6,2.4,12.5,0.8,0.0,3.48,0.36,67.3,38.9,12.2,0.4,0.03,3.48,0.68,2.07,77.7,SUPER,0
2018-12-01,1.6,25.58,1.3,0.67,14.3,1.0,52.0,56.2,-0.8,14.3,1.3,0.0,3.61,0.67,64.1,38.4,14.4,0.4,0.03,3.61,0.84,2.25,74.1,SUPER,0
2019-03-01,3.3,22.4,2.8,0.92,28.7,1.0,57.1,57.8,0.7,28.7,2.8,0.0,3.71,0.91,94.2,51.3,28.5,0.9,0.03,3.71,0.85,2.37,83.5,SUPER,0
2019-06-01,2.6,23.53,2.0,0.67,23.0,1.0,54.7,54.9,3.0,23.0,2.0,0.0,4.05,0.67,118.8,46.4,22.3,0.7,0.03,4.05,0.8,2.07,80.2,SUPER,0
2019-09-01,10.1,22.91,5.8,0.6,101.2,0.74,47.1,53.7,20.4,101.2,7.8,0.0,3.59,0.59,120.6,124.6,80.6,2.7,0.03,3.59,0.77,1.92,79.5,SUPER,0
2019-12-01,2.1,23.02,1.9,0.55,20.6,1.0,51.9,54.7,-12.3,20.6,1.9,0.0,3.6,0.55,138.8,36.0,23.1,0.6,0.03,3.6,0.91,1.94,75.6,SUPER,0
2020-03-01,5.0,23.12,4.5,0.5,47.1,1.0,55.2,50.5,0.5,47.1,4.5,0.0,3.59,0.49,173.6,67.1,46.9,1.4,0.03,3.59,0.91,2.2,80.4,SUPER,0
2020-06-01,1.4,28.41,0.9,0.63,14.0,1.0,51.9,49.5,7.8,14.0,0.9,0.0,3.65,0.63,233.2,35.2,12.9,0.4,0.03,3.65,0.67,2.34,78.3,SUPER,0
2020-09-01,3.3,28.52,2.9,0.35,33.5,1.0,48.6,48.0,3.8,33.5,2.9,0.0,3.64,0.34,218.5,54.5,32.2,0.9,0.03,3.64,0.88,2.3,79.3,SUPER,0
2020-12-01,-0.3,33.49,-1.3,0.17,-3.5,1.0,47.4,48.2,3.8,-3.5,-0.3,0.0,4.36,0.16,152.0,15.0,0.1,-0.1,0.02,4.36,0.88,2.41,72.7,SUPER,0
2021-03-01,6.5,20.2,5.0,0.18,50.4,1.0,52.0,45.4,2.7,50.4,5.0,0.0,4.27,0.17,90.0,67.6,49.1,1.5,0.03,4.27,0.76,2.27,86.4,SUPER,0
2021-06-01,4.4,24.28,3.9,0.22,36.5,1.0,51.1,38.8,-2.5,36.5,3.9,0.0,4.03,0.22,131.1,54.8,37.4,1.1,0.03,4.03,0.89,2.66,82.4,SUPER,0
2021-09-01,3.2,30.69,2.7,0.18,30.6,1.0,47.8,37.9,6.0,30.6,2.7,0.0,3.99,0.18,144.0,56.1,28.8,0.8,0.03,3.99,0.84,2.57,77.9,SUPER,0
2021-12-01,1.6,26.6,0.8,0.18,15.4,0.48,44.9,39.9,26.7,15.4,1.6,0.0,4.11,0.17,118.9,40.8,11.3,0.4,0.03,4.11,0.98,2.59,88.3,SUPER,0
2022-03-01,2.9,24.97,2.7,0.16,23.1,1.0,54.1,39.3,2.6,23.1,2.7,0.0,3.97,0.16,100.5,45.1,22.5,0.7,0.03,3.97,0.94,2.57,81.0,SUPER,0
2022-06-01,1.5,28.04,1.2,0.22,13.2,1.0,50.4,40.4,17.4,13.2,1.2,0.0,4.13,0.21,108.3,40.0,10.9,0.4,0.03,4.13,0.78,2.77,80.3,SUPER,0
2022-09-01,0.0,33.3,-0.4,0.16,0.2,1.0,43.6,39.6,1410.0,0.2,-0.4,0.0,4.27,0.16,103.6,29.5,-3.3,0.0,0.03,4.27,-15.17,2.89,75.0,SUPER,0
2022-12-01,-0.5,29.31,-0.1,0.21,-3.7,1.0,51.1,43.6,1410.0,-3.7,-0.1,0.0,4.25,0.21,90.0,29.6,0.0,-0.1,0.03,4.25,-15.17,2.89,78.7,SUPER,0
2023-03-01,2.7,25.67,2.6,0.24,19.9,1.0,54.9,47.4,3.2,19.9,2.6,0.0,4.12,0.23,99.5,50.7,19.3,0.6,0.03,4.12,0.97,2.78,80.1,SUPER,0
2023-06-01,0.4,30.47,0.3,0.24,3.4,1.0,49.3,42.1,19.8,3.4,0.3,0.0,4.1,0.24,130.8,38.9,2.8,0.1,0.03,4.1,0.8,2.7,74.0,SUPER,0
2023-09-01,-2.8,29.01,-2.2,0.23,-24.5,1.0,45.7,44.1,19.8,-24.5,-2.2,0.0,4.22,0.23,142.2,17.5,-22.8,-0.7,0.03,4.22,0.8,2.83,81.1,SUPER,0
2023-12-01,-2.2,26.41,-0.7,0.2,-17.5,1.0,47.6,42.2,19.8,-17.5,-0.7,0.0,4.2,0.2,131.8,20.8,-7.2,-0.5,0.03,4.2,0.8,2.79,84.7,SUPER,0
2024-03-01,-0.2,24.33,1.0,0.4,-1.2,1.0,53.9,40.2,19.8,-1.2,1.0,0.0,4.18,0.4,125.3,35.2,5.7,0.0,0.03,4.18,0.8,2.57,78.3,SUPER,0
2024-06-01,-1.6,25.13,-1.6,0.35,-13.1,1.0,49.1,34.6,19.8,-13.1,-1.6,0.0,4.27,0.35,145.3,23.6,-14.0,-0.4,0.03,4.27,0.8,2.66,80.9,SUPER,0
2020-09-01,4.5,15.76,4.5,1.09,27.9,1.0,39.0,51.3,-0.2,27.9,4.5,5.2,2.68,0.66,150.5,34.5,27.9,1.7,0.08,2.68,1.0,1.53,34.7,TGE,0
2020-12-01,4.5,15.76,4.5,1.09,23.6,1.0,31.6,51.3,0.4,23.6,4.5,4.4,2.68,0.66,150.5,30.4,23.5,1.7,0.08,2.68,1.0,1.53,46.0,TGE,0
2021-03-01,4.5,15.76,4.5,1.09,27.2,1.0,38.3,51.3,-0.2,27.2,4.5,5.6,2.68,0.66,150.5,33.3,27.3,1.7,0.08,2.68,1.0,1.53,49.0,TGE,0
2021-06-01,4.5,15.76,4.5,1.09,26.1,1.0,36.3,51.3,-0.1,26.1,4.5,5.3,2.68,0.66,150.5,32.1,26.2,1.7,0.08,2.68,1.0,1.53,47.8,TGE,0
2021-09-01,4.5,15.76,4.5,1.09,29.2,1.0,39.2,51.3,1.4,29.2,4.5,5.7,2.68,0.66,150.5,35.6,28.8,1.7,0.08,2.68,0.99,1.53,52.5,TGE,0
2021-12-01,4.5,15.76,4.5,1.19,21.5,1.0,29.7,49.1,-0.8,21.5,4.5,4.6,2.54,0.85,150.5,27.5,21.7,1.7,0.08,2.54,1.01,1.4,43.7,TGE,0
2022-03-01,5.6,14.28,5.6,0.65,23.4,1.0,33.5,55.3,0.3,23.4,5.6,5.1,3.64,0.49,25.2,29.0,23.3,1.9,0.08,3.64,1.0,1.95,44.4,TGE,0
2022-06-01,7.2,14.1,7.0,0.48,24.7,1.0,33.4,42.5,2.2,24.7,7.0,5.4,3.23,0.35,9.7,30.4,24.2,2.1,0.08,3.23,0.98,2.05,46.1,TGE,0
2022-09-01,3.4,10.59,3.4,3.17,20.7,1.0,32.5,29.5,-2.7,20.7,3.4,4.5,1.65,2.84,113.9,26.8,21.2,1.6,0.08,1.65,1.03,0.58,42.6,TGE,0
2022-12-01,2.9,4.58,2.6,2.9,23.7,0.91,31.8,27.8,1.0,23.7,2.9,6.5,1.6,2.56,108.2,28.0,23.5,1.8,0.08,1.6,0.99,0.54,41.9,TGE,0
2023-03-01,3.0,4.61,3.0,2.84,26.8,1.0,36.2,25.8,0.0,26.8,3.0,6.5,1.55,2.47,124.4,31.7,26.8,1.9,0.07,1.55,1.0,0.49,47.0,TGE,0
2023-06-01,2.7,4.56,2.7,2.63,25.3,1.0,35.5,24.1,1.5,25.3,2.7,6.0,1.51,2.33,119.1,30.3,24.9,1.8,0.07,1.51,0.98,0.45,46.2,TGE,0
2023-09-01,3.3,3.74,3.2,2.5,32.1,1.0,31.6,22.4,2.5,32.1,3.2,7.8,1.48,2.15,117.0,37.3,31.3,2.2,0.07,1.48,0.97,0.42,57.1,TGE,0
2023-12-01,2.1,4.69,1.8,2.45,22.3,0.88,31.1,20.7,1.2,22.3,2.0,4.8,1.45,2.11,123.6,28.0,22.1,1.4,0.06,1.45,0.99,0.38,45.1,TGE,0
2024-03-01,2.9,3.69,2.7,2.24,26.3,1.0,35.0,18.8,5.1,26.3,2.7,7.2,1.41,1.92,105.5,30.6,24.9,2.0,0.08,1.41,0.95,0.35,45.5,TGE,0
2024-06-01,2.8,3.56,2.6,2.33,28.2,1.0,36.3,17.1,5.1,28.2,2.6,7.4,1.37,1.97,121.1,32.6,26.8,2.0,0.07,1.37,0.95,0.32,48.4,TGE,0
2010-03-01,5.0,2.68,4.4,2.22,15.0,1.0,27.2,1.1,30.7,15.0,4.4,40.4,1.5,1.16,168.8,15.3,10.4,3.2,0.33,1.5,0.69,0.22,17.7,TMIm,0
2010-06-01,5.0,2.68,4.4,2.22,5.3,1.0,24.8,1.1,-0.3,5.3,4.4,11.9,1.5,1.16,168.8,5.8,5.3,3.2,0.33,1.5,1.0,0.22,8.7,TMIm,0
2010-09-01,5.0,2.68,4.4,2.22,8.4,1.0,24.4,1.1,30.5,8.4,4.4,45.1,1.5,1.16,168.8,8.6,5.8,3.2,0.33,1.5,0.7,0.22,11.2,TMIm,0
2010-12-01,5.0,2.68,4.4,2.22,9.8,-1.4,24.5,1.1,32.1,9.8,4.4,61.3,1.5,1.16,168.8,10.0,6.7,3.2,0.33,1.5,0.68,0.22,12.3,TMIm,0
2011-03-01,5.0,2.68,4.4,2.08,9.7,1.0,26.2,1.1,11.1,9.7,4.4,55.1,1.55,0.94,168.8,9.9,8.6,3.2,0.33,1.55,0.89,0.24,12.7,TMIm,0
2011-06-01,2.0,7.39,1.8,1.66,4.1,1.0,24.2,0.9,10.2,4.1,1.8,6.3,1.77,0.66,191.1,4.9,3.7,1.2,0.3,1.77,0.9,0.45,8.1,TMIm,0
2011-09-01,2.8,7.9,2.5,1.64,4.3,1.0,23.0,0.9,10.2,4.3,2.5,7.5,1.8,0.75,150.5,4.9,3.8,1.6,0.36,1.8,0.9,0.44,7.9,TMIm,0
2011-12-01,3.3,8.12,3.4,1.69,5.1,1.0,24.1,0.7,-1.1,5.1,3.4,8.6,1.77,0.79,157.4,5.8,5.2,1.9,0.37,1.77,1.01,0.48,8.2,TMIm,0
2012-03-01,8.7,4.03,8.4,1.69,12.3,1.0,27.5,0.8,4.1,12.3,8.4,20.9,1.78,0.83,147.6,12.9,11.8,4.9,0.4,1.78,0.96,0.4,14.9,TMIm,0
2012-06-01,4.8,6.41,4.7,1.71,8.4,1.0,27.1,2.5,1.4,8.4,4.7,15.2,1.81,0.76,186.8,9.0,8.3,2.7,0.32,1.81,0.99,0.45,11.6,TMIm,0
2012-09-01,3.0,10.06,2.9,1.7,5.3,1.0,25.6,4.4,1.6,5.3,2.9,7.5,1.88,0.72,202.0,6.1,5.2,1.6,0.3,1.88,0.98,0.53,8.6,TMIm,0
2012-12-01,2.0,14.44,-5.8,1.68,3.2,-2.88,27.4,5.4,-2.2,3.2,2.0,5.5,1.91,0.74,195.8,3.9,3.3,1.0,0.32,1.91,1.02,0.57,6.2,TMIm,0
2013-03-01,4.0,9.76,3.8,1.74,7.3,1.0,29.2,5.7,5.4,7.3,3.8,10.2,1.86,0.67,226.9,8.1,6.9,2.1,0.29,1.86,0.95,0.57,10.5,TMIm,0
2013-06-01,2.0,16.44,1.9,1.57,3.7,1.0,30.1,5.8,0.5,3.7,1.9,4.3,2.01,0.58,253.0,4.8,3.7,1.0,0.27,2.01,1.0,0.75,7.4,TMIm,0
2013-09-01,0.5,23.34,0.5,1.55,0.9,1.0,28.3,5.5,-7.0,0.9,0.5,1.5,2.03,0.61,248.1,2.9,1.0,0.2,0.27,2.03,1.07,0.73,5.6,TMIm,0
2013-12-01,-0.4,31.93,-3.3,1.61,-0.6,1.0,27.6,5.5,-7.0,-0.6,-0.3,0.5,1.93,0.73,221.2,0.7,-0.6,-0.2,0.29,1.93,1.07,0.63,3.5,TMIm,0
2014-03-01,-2.1,418.68,-2.1,1.66,-4.2,1.0,26.8,5.5,-7.0,-4.2,-2.1,-2.5,1.86,0.67,229.8,-3.0,-4.1,-1.1,0.27,1.86,1.07,0.57,0.3,TMIm,0
2014-06-01,-3.1,418.68,-3.0,1.5,-6.1,1.0,26.7,5.0,-7.0,-6.1,-3.0,-3.5,2.07,0.52,248.4,-4.7,-6.0,-1.6,0.26,2.07,1.07,0.75,-1.5,TMIm,0
2014-09-01,2.3,15.39,2.4,1.48,3.1,1.0,28.7,4.5,-3.9,3.1,2.4,3.6,2.14,0.61,191.7,4.2,3.2,1.1,0.35,2.14,1.04,0.8,6.5,TMIm,0
2014-12-01,2.0,16.22,1.0,1.55,2.7,0.5,31.5,4.0,-3.6,2.7,2.1,3.2,2.08,0.68,195.3,3.9,2.7,1.0,0.36,2.08,1.04,0.72,5.9,TMIm,0
2015-03-01,1.7,16.34,1.3,1.58,2.4,1.0,28.6,3.9,23.0,2.4,1.3,3.2,2.05,0.77,194.6,3.5,1.9,0.8,0.34,2.05,0.77,0.63,5.6,TMIm,0
2015-06-01,-3.4,16.34,-2.9,1.55,-5.4,1.0,27.6,3.7,23.0,-5.4,-2.9,-3.9,2.09,0.73,211.7,-4.3,-4.7,-1.6,0.3,2.09,0.77,0.68,-2.0,TMIm,0
2015-09-01,-2.1,16.34,-2.1,1.76,-3.8,1.0,29.0,3.1,23.0,-3.8,-2.1,-2.0,1.89,0.89,234.1,-2.5,-3.8,-1.0,0.28,1.89,0.77,0.56,0.0,TMIm,0
2015-12-01,3.9,6.34,-0.7,1.98,6.1,-0.19,29.1,3.2,7.7,6.1,3.6,9.4,1.71,1.08,183.3,6.8,5.6,2.1,0.35,1.71,0.92,0.35,9.0,TMIm,0
2016-03-01,1.1,9.27,1.2,2.33,2.2,1.0,32.7,3.4,-10.9,2.2,1.2,3.8,1.54,1.13,222.2,2.9,2.4,0.6,0.3,1.54,1.11,0.19,5.4,TMIm,0
2016-06-01,-0.8,20.58,-0.8,1.66,-1.8,1.0,31.0,2.3,-10.9,-1.8,-0.8,-0.7,2.02,1.06,217.6,-0.7,-1.7,-0.5,0.27,2.02,1.11,0.69,1.8,TMIm,0
2016-09-01,-2.9,20.58,-2.7,1.64,-6.3,1.0,30.5,2.1,-10.9,-6.3,-2.7,-2.2,2.03,1.03,233.2,-4.4,-6.0,-1.4,0.22,2.03,1.11,0.71,-1.6,TMIm,0
2016-12-01,4.4,3.53,2.6,2.37,7.5,0.6,34.9,2.6,0.9,7.5,4.3,7.7,1.52,1.27,182.8,8.6,7.4,2.5,0.33,1.52,0.99,0.21,10.7,TMIm,0
2017-03-01,0.4,11.69,0.7,2.05,1.0,1.0,32.7,2.2,-53.3,1.0,0.7,2.8,1.61,0.97,239.4,1.6,1.6,0.3,0.27,1.61,1.53,0.24,4.2,TMIm,0
2017-06-01,-3.7,11.69,-3.4,1.96,-8.6,1.0,27.9,3.5,-53.3,-8.6,-3.4,-8.3,1.7,0.99,241.1,-7.7,-7.9,-2.2,0.26,1.7,1.53,0.48,-5.1,TMIm,0
2017-09-01,-5.5,11.69,-5.4,2.23,-12.6,1.0,30.1,3.7,-53.3,-12.6,-5.4,-11.0,1.55,1.05,247.2,-11.5,-12.5,-3.4,0.27,1.55,1.53,0.29,-8.9,TMIm,0
2017-12-01,-3.3,11.69,-3.3,2.06,-6.7,1.0,29.1,3.1,-53.3,-6.7,-3.3,-7.5,1.6,1.06,202.5,-5.9,-6.7,-2.1,0.31,1.6,1.53,0.3,-3.5,TMIm,0
2018-03-01,-3.7,11.69,-3.3,1.92,-7.7,1.0,32.9,2.5,-53.3,-7.7,-3.3,-9.6,1.67,0.89,213.3,-7.0,-6.9,-2.3,0.29,1.67,1.53,0.33,-4.7,TMIm,0
