Period End Date,"Issuance (Retirement) of Debt, Net",Net Income/Starting Line,"Long Term Debt, Net",Non-Cash Items,Other Investing Cash Flow,Cash Taxes Paid,Long Term Debt Reduction,Financing Cash Flow Items,Net Change in Cash,Depreciation/Depletion,Sale/Maturity of Investment,Depreciation,Other Operating Cash Flow,Net Cash - Ending Balance,Free Cash Flow,"Other Investing Cash Flow Items, Total",Other Assets,Net Cash - Beginning Balance,"Lease liability Reduced, Supplemental",Accounts Receivable,Changes in Working Capital,Other Liabilities,Net Changes in Working Capital,Other Financing Cash Flow,Cash from Operating Activities,Cash from Financing Activities,Capital Expenditures,Purchase of Fixed Assets,Other Non-Cash Items,Sale of Fixed Assets,Cash Interest Paid,Cash from Investing Activities,Unusual Items,Company name,Fraud
2022-03-31,-530302.0,71498.0,-530302.0,273158.0,-280.0,6819.0,-508517.0,-184085.0,-107930.0,388117.0,0.0,388117.0,-6819.0,6974337.0,708301.0,-205.0,8615.0,7082267.0,-8517.0,-201734.0,-20114.0,11183.0,-13295.0,-184085.0,712659.0,-818530.0,-4358.0,-3152.0,270283.0,75.0,184085.0,-4563.0,-100.0,CKP,0
2022-06-30,-787762.0,1049994.0,-787762.0,-234516.0,22085.0,22150.0,-516647.0,-507825.0,-2579787.0,780184.0,20336.0,780184.0,-22150.0,4502480.0,1403866.0,-1831495.0,-43901.0,7082267.0,-16647.0,-255685.0,-172780.0,9420.0,-150630.0,-507825.0,1422882.0,-2156228.0,-19016.0,-17626.0,535671.0,420.0,507825.0,-1850511.0,-1148.0,CKP,0
2022-09-30,-795890.0,2793723.0,-795890.0,-1224402.0,786541.0,38264.0,-524775.0,-684241.0,-1077206.0,1176539.0,20336.0,1176539.0,-38264.0,6005061.0,2320101.0,-1067031.0,-84580.0,7082267.0,-24775.0,-905721.0,-391785.0,28754.0,-353521.0,-684241.0,2354075.0,-2340772.0,-33974.0,-32018.0,800000.0,433.0,684241.0,-1101005.0,-2907.0,CKP,0
2022-12-31,-1034439.0,2893327.0,-1034439.0,-1037188.0,1136484.0,32184.0,-1534304.0,-1015256.0,-1168164.0,1572151.0,20336.0,1572151.0,-32184.0,5914102.0,3274182.0,-1425237.0,-42666.0,7082267.0,-32471.0,-333209.0,-108292.0,35783.0,-76108.0,-1015256.0,3319997.0,-3016484.0,-45815.0,-43682.0,1097559.0,443.0,1015256.0,-1471052.0,-6126.0,CKP,0
2023-03-31,-814457.0,-64004.0,-814457.0,425313.0,60203.0,38385.0,-814457.0,-179652.0,-1530283.0,386609.0,20336.0,386609.0,-38385.0,4400383.0,407454.0,-939761.0,13085.0,5930666.0,-14457.0,-82048.0,-335883.0,-19214.0,-297498.0,-179652.0,412035.0,-994109.0,-4581.0,-4009.0,267387.0,36.0,179652.0,-944342.0,-3802.0,CKP,0
2023-06-30,-1073153.0,-42163.0,-1073153.0,756603.0,-762707.0,54906.0,-824633.0,-522059.0,-1231766.0,777256.0,0.0,777256.0,-54906.0,4698900.0,1916032.0,-762015.0,347491.0,5930666.0,-24633.0,381725.0,434251.0,24651.0,489157.0,-522059.0,1925947.0,-2392349.0,-9915.0,-9343.0,504650.0,692.0,522059.0,-771930.0,-8930.0,CKP,0
2023-09-30,-1476305.0,1172139.0,-1476305.0,184568.0,-762587.0,78068.0,-1227785.0,-679260.0,-983860.0,1172411.0,20336.0,1172411.0,-78068.0,4946806.0,2798600.0,-833562.0,337707.0,5930666.0,-27785.0,71240.0,296585.0,-29789.0,374653.0,-679260.0,2825703.0,-2952702.0,-27103.0,-26531.0,754562.0,794.0,679260.0,-860665.0,-14700.0,CKP,0
2023-12-31,-2230255.0,2017187.0,-3230255.0,168042.0,-120998.0,74943.0,-2733215.0,-1046094.0,-333679.0,1567340.0,20336.0,1567340.0,-74943.0,5580423.0,4043829.0,-191259.0,389860.0,5914102.0,-33215.0,-136228.0,425415.0,-14158.0,500358.0,-1046094.0,4177985.0,-4179635.0,-134156.0,-133106.0,1031368.0,922.0,1046094.0,-325416.0,-4494.0,CKP,0
2024-03-31,-14354.0,-361452.0,-14354.0,804587.0,-974.0,19547.0,-14354.0,-168828.0,-45798.0,390719.0,0.0,390719.0,-19547.0,5534625.0,832144.0,-652065.0,26815.0,5580423.0,-14354.0,-988.0,24463.0,-23013.0,44010.0,-168828.0,858317.0,-230520.0,-26173.0,-26173.0,242809.0,0.0,168828.0,-678238.0,-7626.0,CKP,0
2024-06-30,2607372.0,-31458.0,2107372.0,1213636.0,273036.0,39588.0,-1522926.0,-506203.0,3020649.0,780989.0,1000000.0,780989.0,-39588.0,8601072.0,1771427.0,5124.0,-25561.0,5580423.0,-18705.0,-55747.0,-98760.0,-39700.0,-59172.0,-506203.0,1864407.0,1243913.0,-92980.0,-92980.0,538892.0,2.0,506203.0,-87856.0,-3865.0,CKP,0
2016-06-30,-56911.0,20319.0,-1737.0,9038.0,106.0,14584.0,-1737.0,0.0,21280.0,9642.0,75000.0,9642.0,-15158.0,107327.0,112700.0,15491.0,580.0,86047.0,-1206.0,63498.0,74882.0,1869.0,90040.0,0.0,113881.0,-106911.0,-1180.0,-1176.0,6235.0,1084.0,574.0,14310.0,2803.0,CPT,0
2016-09-30,-16910.0,65434.0,-2136.0,13926.0,106.0,22978.0,-2136.0,0.0,-21226.0,14272.0,105000.0,14272.0,-23869.0,64821.0,52210.0,-6526.0,398.0,86047.0,-1206.0,-99246.0,-39742.0,-10747.0,-15874.0,0.0,53890.0,-66910.0,-1680.0,-1675.0,10281.0,1504.0,891.0,-8206.0,3645.0,CPT,0
2016-12-31,-21364.0,152275.0,-3304.0,8484.0,245.0,26658.0,-3304.0,0.0,13639.0,18651.0,162008.0,18651.0,-28011.0,99686.0,101427.0,3576.0,472.0,86047.0,-1206.0,-69922.0,-75374.0,-40898.0,-47363.0,0.0,104035.0,-91364.0,-2609.0,-2604.0,19360.0,1504.0,1353.0,967.0,-10876.0,CPT,0
2017-03-31,-971.0,30234.0,-481.0,4250.0,13.0,719.0,-481.0,0.0,-1839.0,4046.0,10000.0,4046.0,-1394.0,97847.0,54489.0,-35357.0,205.0,99686.0,-1206.0,114727.0,16062.0,-20558.0,17455.0,0.0,54591.0,-20971.0,-102.0,-102.0,2104.0,280.0,675.0,-35459.0,2146.0,CPT,0
2017-06-30,-27267.0,37648.0,-969.0,6485.0,138.0,24731.0,-969.0,0.0,-25332.0,8103.0,70000.0,8103.0,-25763.0,74354.0,14729.0,27206.0,196.0,99686.0,-1206.0,78742.0,-36601.0,11452.0,-10838.0,0.0,15634.0,-67267.0,-905.0,-697.0,4731.0,280.0,1032.0,26301.0,1753.0,CPT,0
2017-09-30,-16116.0,107444.0,-1337.0,10187.0,-4862.0,31531.0,-1337.0,0.0,7042.0,12093.0,77500.0,12093.0,-32869.0,106728.0,53453.0,29706.0,165.0,99686.0,-1206.0,-51722.0,-64109.0,37750.0,-31240.0,0.0,65615.0,-76116.0,-12162.0,-11594.0,8021.0,280.0,1338.0,17544.0,2166.0,CPT,0
2017-12-31,-80650.0,172873.0,-67711.0,14519.0,249.0,34399.0,-1711.0,-16371.0,122546.0,16485.0,153525.0,16485.0,-36392.0,222232.0,165711.0,-415164.0,217.0,99686.0,-1206.0,-49096.0,-17489.0,-1298.0,18904.0,-16371.0,186388.0,371999.0,-20677.0,-20017.0,12801.0,289.0,1994.0,-435841.0,1718.0,CPT,0
2018-03-31,-13127.0,1411.0,-379.0,3525.0,0.0,1317.0,-379.0,0.0,-125513.0,4631.0,0.0,4631.0,-1732.0,96719.0,-6835.0,-105551.0,138.0,222232.0,-1206.0,132400.0,-4063.0,-9843.0,-2331.0,0.0,5504.0,-13127.0,-12339.0,-12335.0,2067.0,449.0,415.0,-117890.0,1458.0,CPT,0
2018-06-30,-20612.0,19577.0,-748.0,2881.0,349.0,28420.0,-748.0,0.0,-129473.0,8504.0,176000.0,8504.0,-29568.0,92760.0,-36916.0,54009.0,128.0,222232.0,-1206.0,121481.0,-14012.0,-31480.0,15556.0,0.0,16950.0,-146566.0,-53866.0,-53862.0,7420.0,673.0,610.0,143.0,-4539.0,CPT,0
2018-09-30,1146.0,21132.0,-1297.0,6546.0,349.0,32068.0,-1297.0,1000.0,-127285.0,11696.0,596800.0,11696.0,-33621.0,94948.0,-74618.0,71174.0,-1356.0,222232.0,-1206.0,108210.0,-20832.0,-2139.0,12789.0,1000.0,18542.0,-123841.0,-93160.0,-92612.0,9277.0,1626.0,1015.0,-21986.0,-2731.0,CPT,0
2018-12-31,-11267.0,19563.0,-1799.0,40903.0,535.0,33330.0,-1799.0,1000.0,-163913.0,14418.0,596800.0,14418.0,-36102.0,58319.0,-99014.0,71360.0,-1726.0,222232.0,-1206.0,8441.0,-74233.0,-28110.0,-38131.0,1000.0,650.0,-136260.0,-99664.0,-99116.0,42826.0,1626.0,1591.0,-28304.0,-1923.0,CPT,0
2019-03-31,-6633.0,5268.0,-502.0,797.0,280.0,1437.0,-502.0,0.0,8015.0,3533.0,39000.0,3533.0,-1824.0,66334.0,25267.0,-10619.0,1850.0,58319.0,-502.0,163896.0,22901.0,-3246.0,24725.0,0.0,32499.0,-6633.0,-7233.0,-4171.0,165.0,379.0,387.0,-17851.0,632.0,CPT,0
2019-06-30,-19522.0,-11170.0,-1073.0,1047.0,391.0,8458.0,-1073.0,0.0,-4689.0,6908.0,73450.0,6908.0,-8980.0,53629.0,41195.0,-15563.0,-667.0,58319.0,-1073.0,250585.0,95186.0,-2540.0,104166.0,0.0,91971.0,-30322.0,-50775.0,-44654.0,959.0,874.0,522.0,-66338.0,88.0,CPT,0
2019-09-30,-21757.0,-6141.0,-1696.0,2000.0,5432.0,9260.0,-1696.0,125.0,-19920.0,10382.0,258450.0,10382.0,-9894.0,38399.0,8003.0,4508.0,-1598.0,58319.0,-1696.0,180028.0,61615.0,3438.0,71510.0,125.0,67856.0,-32431.0,-59853.0,-52205.0,2163.0,891.0,634.0,-55345.0,-163.0,CPT,0
2019-12-31,-2593.0,-9849.0,-2378.0,-4445.0,5487.0,10676.0,-2378.0,-669.0,-20021.0,14661.0,288450.0,14661.0,-11551.0,38298.0,-23336.0,17376.0,1306.0,58319.0,-2378.0,169292.0,48587.0,27058.0,60138.0,-669.0,48954.0,-14061.0,-72289.0,-64510.0,-4284.0,891.0,875.0,-54913.0,-161.0,CPT,0
2020-03-31,-3604.0,-13958.0,-728.0,1042.0,448.0,1340.0,-728.0,0.0,27581.0,5908.0,87416.0,5908.0,-1820.0,65878.0,46616.0,-15431.0,-64.0,38298.0,-728.0,13359.0,55654.0,22255.0,57474.0,0.0,48647.0,-3604.0,-2031.0,-1973.0,1875.0,1704.0,480.0,-17462.0,-833.0,CPT,0
2020-06-30,-17726.0,-11599.0,-1382.0,2897.0,604.0,2030.0,-1382.0,0.0,-21146.0,11969.0,191052.0,11969.0,-5778.0,17152.0,-91780.0,88361.0,-1269.0,38298.0,-1382.0,-105911.0,-90656.0,7384.0,-84878.0,0.0,-87390.0,-17726.0,-4391.0,-4213.0,1583.0,1704.0,824.0,83970.0,1314.0,CPT,0
2020-09-30,-12901.0,421.0,-2045.0,6570.0,3992.0,2711.0,-2045.0,0.0,131675.0,18044.0,479959.0,18044.0,-6707.0,169972.0,-188958.0,311134.0,-1932.0,38298.0,-2045.0,-196694.0,-206858.0,147.0,-200152.0,0.0,-181823.0,9499.0,-7135.0,-5996.0,5321.0,2182.0,1072.0,303998.0,1249.0,CPT,0
2020-12-31,-19515.0,5525.0,-3277.0,12299.0,4177.0,3817.0,-3277.0,0.0,179117.0,23899.0,551102.0,23899.0,-8067.0,217415.0,-207257.0,383489.0,-2476.0,38298.0,-3277.0,-292418.0,-237697.0,8134.0,-229631.0,0.0,-195974.0,2885.0,-11283.0,-9952.0,9814.0,3210.0,1326.0,372206.0,2485.0,CPT,0
2021-03-31,-8507.0,-16645.0,-551.0,2088.0,417.0,2494.0,-551.0,0.0,-99348.0,6183.0,85272.0,6183.0,-2696.0,118067.0,49275.0,-140117.0,-4557.0,217415.0,-551.0,66727.0,60598.0,-13087.0,63294.0,0.0,52225.0,-8507.0,-2950.0,-2803.0,2088.0,891.0,202.0,-143067.0,0.0,CPT,0
2021-06-30,-8968.0,-23763.0,-1012.0,-7171.0,1430.0,-537.0,-1012.0,0.0,72615.0,12421.0,120425.0,12421.0,-1059.0,290030.0,118013.0,-18431.0,-6419.0,217415.0,-1012.0,147333.0,142406.0,10263.0,143465.0,0.0,123893.0,-26967.0,-5879.0,-5119.0,-7188.0,248.0,360.0,-24310.0,17.0,CPT,0
2021-09-30,-9433.0,-58805.0,-1477.0,-11915.0,1520.0,1289.0,-1477.0,0.0,-184320.0,18935.0,202563.0,18935.0,-3038.0,33095.0,73752.0,-230640.0,-8324.0,217415.0,-1477.0,128570.0,135055.0,14104.0,138094.0,0.0,83271.0,-27433.0,-9518.0,-8691.0,-12363.0,565.0,513.0,-240158.0,448.0,CPT,0
2021-12-31,-3315.0,-45285.0,-3315.0,32334.0,3784.0,15923.0,-3315.0,-120.0,-4003.0,26781.0,85272.0,26781.0,-16456.0,142880.0,-71804.0,71237.0,-472.0,146883.0,-3315.0,1738.0,-75887.0,-16634.0,-59431.0,-120.0,-62058.0,-3435.0,-9747.0,-9617.0,26182.0,2181.0,533.0,61490.0,6152.0,CPT,0
2022-03-31,-460.0,6024.0,-460.0,2553.0,1789.0,1973.0,-460.0,0.0,-91196.0,6626.0,20000.0,6626.0,-2114.0,55687.0,-92525.0,1789.0,-2226.0,146883.0,-460.0,-99092.0,-102310.0,-19557.0,-100196.0,0.0,-87107.0,-460.0,-5419.0,-5419.0,447.0,891.0,141.0,-3630.0,2106.0,CPT,0
2022-06-30,-831.0,5039.0,-831.0,7635.0,2004.0,5495.0,-831.0,0.0,-90751.0,13392.0,20000.0,13392.0,-5771.0,56132.0,-91929.0,2009.0,-428.0,146883.0,-831.0,-101239.0,-110459.0,-34400.0,-104688.0,0.0,-84394.0,-831.0,-7536.0,-7406.0,2816.0,5.0,277.0,-5526.0,4819.0,CPT,0
2022-09-30,-1179.0,-16463.0,-1179.0,9052.0,3571.0,10550.0,-1179.0,-120.0,-129928.0,20280.0,85272.0,20280.0,-10957.0,16955.0,-197477.0,68848.0,-293.0,146883.0,-1179.0,-200632.0,-201212.0,-35431.0,-190255.0,-120.0,-188343.0,-1299.0,-9134.0,-9004.0,4512.0,5.0,407.0,59714.0,4540.0,CPT,0
2022-12-31,-3315.0,-45285.0,-3315.0,32334.0,3784.0,15923.0,-3315.0,-120.0,-4003.0,26781.0,85272.0,26781.0,-16456.0,142880.0,-71804.0,71237.0,-472.0,146883.0,-3315.0,1738.0,-75887.0,-16634.0,-59431.0,-120.0,-62058.0,-3435.0,-9747.0,-9617.0,26182.0,2181.0,533.0,61490.0,6152.0,CPT,0
2023-03-31,-290.0,5963.0,-290.0,1253.0,1569.0,2378.0,-290.0,0.0,-61110.0,6361.0,0.0,6361.0,-2462.0,81770.0,-63388.0,2569.0,128.0,142880.0,-290.0,-25348.0,-75931.0,1034.0,-73469.0,0.0,-62354.0,-290.0,-1034.0,-1034.0,1425.0,1000.0,84.0,1535.0,-173.0,CPT,0
2023-06-30,-584.0,41628.0,-584.0,-12330.0,1973.0,5885.0,-584.0,0.0,11489.0,12308.0,85272.0,12308.0,-6050.0,154369.0,5883.0,6190.0,940.0,142880.0,-584.0,12023.0,-28807.0,-9102.0,-22757.0,0.0,12800.0,-584.0,-6917.0,-5188.0,10162.0,29217.0,165.0,-727.0,-22492.0,CPT,0
2023-09-30,-921.0,53862.0,-921.0,-1282.0,3553.0,7811.0,-921.0,0.0,-61495.0,17652.0,20000.0,17652.0,-8040.0,81385.0,-28428.0,-32146.0,981.0,142880.0,-921.0,6604.0,-87551.0,-6082.0,-79511.0,0.0,-17318.0,-921.0,-11110.0,-8544.0,19888.0,29301.0,229.0,-43256.0,-21170.0,CPT,0
2023-12-31,-1233.0,77152.0,-1233.0,889.0,3997.0,-6081.0,-1233.0,0.0,-22781.0,23371.0,40062.0,23371.0,5758.0,120099.0,30021.0,-51569.0,-276.0,142880.0,-1233.0,44712.0,-60759.0,-44537.0,-66517.0,0.0,40654.0,-1233.0,-10633.0,-8066.0,23345.0,29371.0,323.0,-62202.0,-22456.0,CPT,0
2024-03-31,-1750.0,15405.0,-1750.0,2282.0,1574.0,1990.0,-1750.0,0.0,27278.0,5374.0,40402.0,5374.0,-2512.0,147377.0,57243.0,-28216.0,199.0,120099.0,-1750.0,17921.0,36324.0,470.0,38836.0,0.0,59385.0,-1750.0,-2142.0,-1250.0,3632.0,0.0,69.0,-30357.0,-1350.0,CPT,0
2024-06-30,-1997.0,29604.0,-1997.0,7298.0,2124.0,-4488.0,-1997.0,0.0,20340.0,10224.0,80886.0,10224.0,3912.0,140439.0,102016.0,-57180.0,221.0,120099.0,-1997.0,72570.0,59031.0,-10856.0,55119.0,0.0,106157.0,-24496.0,-4141.0,-3199.0,9085.0,2.0,124.0,-61321.0,-1788.0,CPT,0
2019-09-30,223677.0,57524.0,223677.0,75680.0,-56.0,11805.0,-370308.0,-34421.0,-44550.0,2039.0,348944.0,2039.0,-11805.0,76862.0,-233750.0,-56.0,5560.0,121412.0,-1219.0,35709.0,28589.0,-28.0,40394.0,-34421.0,163832.0,189256.0,-397582.0,-397582.0,75680.0,12.0,34421.0,-397638.0,-1162.0,ETC,0
2019-12-31,229316.0,62704.0,201733.0,49261.0,-27426.0,14734.0,-493783.0,-50634.0,-87661.0,75472.0,348944.0,75472.0,-14551.0,33751.0,-238918.0,-27426.0,5786.0,121412.0,-1219.0,-8065.0,2450.0,-28.0,17001.0,-50634.0,189887.0,178682.0,-428805.0,-428805.0,49261.0,12.0,50634.0,-456231.0,-1162.0,ETC,0
2020-06-30,-99884.0,85867.0,-114006.0,38990.0,-47950.0,2370.0,-143294.0,-37612.0,-21780.0,50834.0,348944.0,50834.0,-2306.0,11971.0,163666.0,-47950.0,517.0,33751.0,-80.0,-14162.0,9364.0,-28.0,11670.0,-37612.0,185055.0,-137496.0,-21389.0,-21389.0,38990.0,12.0,37612.0,-69339.0,-1162.0,ETC,0
2020-09-30,-201647.0,135706.0,-187304.0,59098.0,-57357.0,-6966.0,-216592.0,1418592.0,1402711.0,78350.0,348944.0,78350.0,7034.0,1436462.0,243123.0,-57357.0,-9590.0,33751.0,-200.0,-21545.0,10697.0,-28.0,3663.0,1418592.0,283851.0,1216945.0,-40728.0,-40728.0,59098.0,12.0,54994.0,-98085.0,-1162.0,ETC,0
2020-12-31,-279120.0,201926.0,-263776.0,78194.0,-66591.0,-4831.0,-293065.0,1400738.0,1324500.0,105875.0,348944.0,105875.0,4943.0,1358251.0,269472.0,-66591.0,-10781.0,33751.0,-3295.0,-40521.0,-21006.0,-28.0,-25949.0,1400738.0,364988.0,1121618.0,-95516.0,-95516.0,78194.0,12.0,72848.0,-162107.0,-1162.0,ETC,0
2021-03-31,-76751.0,45787.0,-66979.0,20525.0,-56109.0,-6882.0,-66979.0,-16497.0,-12417.0,27155.0,348944.0,27155.0,6882.0,1345834.0,136599.0,-55768.0,-683.0,1358251.0,-301.0,40053.0,46943.0,-28.0,40061.0,-16497.0,140410.0,-93248.0,-3811.0,-3811.0,20866.0,341.0,16497.0,-59579.0,-341.0,ETC,0
2021-06-30,-127456.0,112632.0,-142216.0,38406.0,-175818.0,-6554.0,-142216.0,-32504.0,-96207.0,54686.0,348944.0,54686.0,6623.0,1262044.0,239202.0,-175449.0,-911.0,1358251.0,-660.0,27903.0,42171.0,-28.0,35548.0,-32504.0,247895.0,-159960.0,-8693.0,-8693.0,38747.0,369.0,32504.0,-184142.0,-341.0,ETC,0
2021-09-30,-212624.0,164516.0,-219184.0,55804.0,-188117.0,-5493.0,-219184.0,-51878.0,-140648.0,82753.0,348944.0,82753.0,6495.0,1217603.0,311602.0,-187748.0,422.0,1358251.0,-2550.0,41459.0,50769.0,-28.0,44274.0,-51878.0,353842.0,-264502.0,-42240.0,-42240.0,55986.0,369.0,51878.0,-229988.0,-182.0,ETC,0
2021-12-31,-297713.0,190115.0,-296773.0,96347.0,-215430.0,-4789.0,-296773.0,-66679.0,-190380.0,110983.0,348944.0,110983.0,4945.0,1167871.0,389073.0,-215061.0,533.0,1358251.0,-4761.0,36510.0,89380.0,-28.0,84435.0,-66679.0,486825.0,-364393.0,-97752.0,-97752.0,72877.0,369.0,66683.0,-312813.0,23471.0,ETC,0
2022-03-31,-70312.0,48398.0,-69212.0,1490.0,-156634.0,1016.0,-69212.0,-13881.0,-163322.0,28904.0,348944.0,28904.0,474.0,1004549.0,77505.0,-156634.0,-754.0,1167871.0,-534.0,16622.0,12857.0,-28.0,12383.0,-13881.0,91649.0,-84193.0,-14144.0,-14144.0,11821.0,0.0,13881.0,-170778.0,-10331.0,ETC,0
2022-06-30,-134311.0,117961.0,-146225.0,-5574.0,-316401.0,1534.0,-146225.0,-27044.0,-330071.0,58949.0,348944.0,58949.0,81.0,837800.0,147685.0,-316401.0,-5844.0,1167871.0,-1069.0,8269.0,-6867.0,-28.0,-6948.0,-27044.0,164469.0,-161355.0,-16784.0,-16784.0,21229.0,0.0,27047.0,-333185.0,-26803.0,ETC,0
2022-09-30,-213393.0,161497.0,-225093.0,2314.0,-303243.0,2046.0,-225093.0,-35110.0,-365249.0,87343.0,348944.0,87343.0,-1900.0,802622.0,186495.0,-303241.0,-54893.0,1167871.0,-3159.0,6596.0,-39757.0,-28.0,-37857.0,-35110.0,211397.0,-248503.0,-24902.0,-24902.0,28399.0,2.0,35113.0,-328143.0,-26085.0,ETC,0
2022-12-31,416073.0,138351.0,395373.0,50120.0,-333821.0,2565.0,-306627.0,-51913.0,67710.0,116489.0,348944.0,116489.0,-1852.0,1235581.0,37369.0,-333820.0,-222803.0,1167871.0,-7615.0,11536.0,-191979.0,-28.0,-190126.0,-51913.0,112982.0,364160.0,-75613.0,-75613.0,45237.0,2.0,51916.0,-409432.0,4884.0,ETC,0
2023-03-31,-21987.0,1706.0,-70987.0,18849.0,44367.0,-1909.0,-70987.0,-16963.0,13695.0,28326.0,348944.0,28326.0,1909.0,1249276.0,8278.0,44367.0,-45507.0,1235581.0,-609.0,-1115.0,-39633.0,-28.0,-41542.0,-16963.0,9248.0,-38950.0,-970.0,-970.0,19216.0,12.0,16967.0,43397.0,-367.0,ETC,0
2023-06-30,564826.0,11317.0,458826.0,38014.0,105261.0,-765.0,-242775.0,-41640.0,599933.0,57127.0,348944.0,57127.0,877.0,1835514.0,-28526.0,105273.0,123325.0,1235581.0,-1219.0,30203.0,152103.0,-28.0,151226.0,-41640.0,258561.0,523186.0,-287087.0,-287087.0,41468.0,12.0,41644.0,-181814.0,-3454.0,ETC,0
2023-09-30,529578.0,20762.0,423578.0,62726.0,62263.0,-368.0,-278023.0,-64428.0,375768.0,86384.0,348944.0,86384.0,628.0,1611349.0,-151657.0,62275.0,0.0,1235581.0,-3389.0,13274.0,9897.0,-28.0,9269.0,-64428.0,179769.0,465150.0,-331426.0,-331426.0,67464.0,12.0,64432.0,-269151.0,-4738.0,ETC,0
2023-12-31,503017.0,35308.0,499017.0,94791.0,61804.0,19.0,-315584.0,-89583.0,316539.0,115682.0,348944.0,115682.0,547.0,1552120.0,-158712.0,61816.0,-20071.0,1235581.0,-7872.0,-4586.0,-53419.0,0.0,-53966.0,-89583.0,192362.0,413434.0,-351074.0,-351074.0,96747.0,12.0,89586.0,-289258.0,-1957.0,ETC,0
2024-03-31,-21769.0,-4703.0,-23769.0,28895.0,237707.0,327.0,-33769.0,-23700.0,173658.0,28926.0,348944.0,28926.0,-6789.0,1725778.0,-18580.0,237707.0,10633.0,1552120.0,-691.0,-8817.0,4935.0,-28.0,11724.0,-23700.0,58053.0,-45469.0,-76633.0,-76633.0,27741.0,12.0,23700.0,161074.0,1154.0,ETC,0
2024-06-30,-59270.0,55265.0,-58270.0,18527.0,369826.0,-4308.0,-68270.0,-45840.0,217484.0,57519.0,348944.0,57519.0,-12519.0,1769604.0,60324.0,262270.0,11662.0,1552120.0,-1383.0,-2682.0,7627.0,-142.0,20146.0,-45840.0,138938.0,-105110.0,-78614.0,-78614.0,49673.0,12.0,45840.0,183656.0,-33049.0,ETC,0
2007-06-30,0.0,-8339.0,73797.5,-1090.0,49.0,11424.0,-251922.5,-29800.0,9060.0,6605.0,3345.5,6605.0,-11421.0,13553.0,38306.0,554.0,655.0,4493.0,-92379.5,9023.0,54323.0,188.0,65744.0,-29800.0,49087.0,-29800.0,-10781.0,-10781.0,-1090.0,505.0,0.0,-10227.0,-31.0,EA,1
2007-12-31,5200.0,6086.0,73797.5,1537.0,-20.0,11881.0,-251922.5,2.0,277.0,14598.0,3345.5,14598.0,-12695.0,4769.0,-5410.0,485.0,410.0,4493.0,-92379.5,-67705.0,-6253.0,32868.0,6442.0,2.0,14320.0,5202.0,-19730.0,-19730.0,1537.0,505.0,966.0,-19245.0,-31.0,EA,1
2008-03-31,-50000.0,24654.0,73797.5,652.0,17880.0,0.0,-251922.5,-329443.0,142045.0,4254.0,3345.5,4254.0,-783.0,146814.0,-8240.0,285.0,-1738.0,4769.0,-92379.5,-3370.0,-34520.0,-32919.0,-33737.0,-329443.0,-5532.0,150000.0,-2708.0,-2708.0,652.0,285.0,783.0,-2423.0,-31.0,EA,1
2008-06-30,-50000.0,24771.0,73797.5,3247.0,-1909.0,627.0,-251922.5,0.0,36641.0,8837.0,3345.5,8837.0,-2073.0,41411.0,-111736.0,-1624.0,-7585.0,4769.0,-92379.5,30336.0,-120529.0,-30438.0,-118456.0,0.0,-83097.0,150000.0,-28639.0,-28639.0,3247.0,285.0,900.0,-30263.0,-31.0,EA,1
2008-12-31,-25000.0,17585.0,73797.5,15416.0,-2434.0,7721.0,-251922.5,0.0,27205.0,18761.0,3345.5,18761.0,-9309.0,31974.0,-145646.0,-2149.0,-2871.0,4769.0,-92379.5,8516.0,-100609.0,-16133.0,-91300.0,0.0,-48694.0,175000.0,-96952.0,-96952.0,15416.0,285.0,1039.0,-99101.0,-31.0,EA,1
2009-03-31,74946.0,69878.0,-54.0,-10247.0,17880.0,24.0,-54.0,-329443.0,-26211.0,5872.0,3345.5,5872.0,-889.0,5763.0,-101158.0,0.0,-5374.0,31974.0,-92379.5,-44373.0,-122795.0,-16018.0,-121906.0,-329443.0,-56938.0,74946.0,-44220.0,-44220.0,-10247.0,0.0,865.0,-44220.0,-31.0,EA,1
2009-12-31,328629.0,54132.0,123507.0,-28704.0,-52321.0,8058.0,-16493.0,-329443.0,-28368.0,31140.0,3345.5,31140.0,-17792.0,3607.0,-306176.0,-50821.0,1450.0,31974.0,-92379.5,-53333.0,-194323.0,-14761.0,-176531.0,-329443.0,-135641.0,328629.0,-170534.0,-170534.0,-31129.0,1500.0,9017.0,-221356.0,2425.0,EA,1
2010-12-31,-2834.0,28332.0,-34182.0,84919.0,-374.0,209.0,-34182.0,-75000.0,59735.0,48709.0,3345.5,48709.0,-17435.0,63341.0,-110980.0,-251.0,-10105.0,3606.0,-92379.5,-178655.0,-224554.0,40101.0,-207118.0,-75000.0,-62593.0,170966.0,-48387.0,-48387.0,84919.0,123.0,15621.0,-48638.0,-31.0,EA,1
2011-06-30,-61651.0,73593.0,-22399.0,6040.0,-21279.0,1380.0,-23346.0,-329443.0,344630.0,27580.0,20752.0,27580.0,-10060.0,407972.0,51018.0,-29187.0,-11539.0,63341.0,-92379.5,42731.0,25830.0,-3607.0,35890.0,-329443.0,133043.0,322799.0,-82025.0,-82025.0,7727.0,21639.0,8680.0,-111212.0,-1687.0,EA,1
