Period End Date,"Tangible Book Value, Common Equity",Total Equity & Minority Interest,"Accounts Receivable - Trade, Gross",Total Liabilities,Minority Interest,Total Assets,Total Liabilities & Shareholders' Equity,Net Debt Incl. Pref.Stock & Min.Interest,Total Long Term Debt,"Other Liabilities, Total","Other Current liabilities, Total",Receivables - Other,Common Stock,Income Taxes Payable,Additional Paid-In Capital,Cash & Equivalents,Capital Lease Obligations,"Common Stock, Total",Notes Payable/Short Term Debt,Long Term Investments,Current Port. of LT Debt/Capital Leases,Defered Income Tax - Long Term Asset,Total Debt,"Property/Plant/Equipment, Total - Net",Total Equity,Cash and Short Term Investments,Long Term Debt,Treas Shares - Common Stock Prmry Issue,Other Long Term Assets,"Accounts Receivable - Trade, Net","Total Receivables, Net",Other Property/Plant/Equipment - Net,Total Current Assets less Inventory,Total Current Liabilities,Other Payables,Total Current Assets,Total Common Shares Outstanding,Minority Interest - Non Redeemable,Shares Outs - Common Stock Primary Issue,Retained Earnings (Accumulated Deficit),"Curr. Port. of LT Capital Leases, Suppl.","Other Long Term Assets, Total",Company name,Fraud
2019-06-30,908027.0,917884.0,362201.0,793152.0,721.0,1710315.0,1710315.0,359713.0,101343.0,85232.0,50876.0,16157.0,1074632.0,14717.0,296582.0,69542.0,9801.0,1074632.0,293868.0,1632.0,33358.0,92360.0,428569.0,695573.0,917163.0,69576.0,91542.0,0.0,206.0,362201.0,362201.0,695573.0,433999.0,605856.0,20237.0,873923.0,1343289.0,721.0,1343289.0,-157469.0,7864.0,116791.0,AKR,0
2019-09-30,926880.0,936373.0,291513.0,760413.0,517.0,1696269.0,1696269.0,314113.0,93737.0,86861.0,43295.0,16157.0,1074632.0,14717.0,296582.0,62849.0,8582.0,1074632.0,250711.0,1632.0,32031.0,90827.0,376480.0,682015.0,935856.0,62884.0,85156.0,0.0,206.0,291513.0,291513.0,682015.0,391717.0,579297.0,20237.0,871757.0,1343289.0,517.0,1343289.0,-138775.0,6517.0,115208.0,AKR,0
2019-12-31,965030.0,975044.0,424181.0,741244.0,1198.0,1715091.0,1715091.0,298189.0,87965.0,92057.0,59716.0,16157.0,1074632.0,14717.0,296582.0,41373.0,7820.0,1074632.0,217050.0,1632.0,33384.0,88764.0,338398.0,660809.0,973847.0,41407.0,87965.0,0.0,882.0,424181.0,424181.0,660809.0,480819.0,560024.0,20237.0,910446.0,1343289.0,1198.0,1343289.0,-100785.0,5449.0,113770.0,AKR,0
2020-03-31,967938.0,969315.0,393833.0,787565.0,948.0,1755932.0,1755932.0,314680.0,80873.0,146448.0,40509.0,16157.0,1074632.0,14717.0,296582.0,57976.0,7820.0,1074632.0,253169.0,1632.0,37701.0,87025.0,371743.0,722764.0,968367.0,58010.0,80873.0,0.0,882.0,393833.0,393833.0,722764.0,457390.0,559296.0,20237.0,900938.0,1343289.0,948.0,1343289.0,-106264.0,9802.0,107557.0,AKR,0
2020-06-30,975662.0,976781.0,308343.0,805987.0,731.0,1782037.0,1782037.0,225018.0,73884.0,147389.0,52172.0,16157.0,1074632.0,14717.0,296582.0,118628.0,7820.0,1074632.0,230822.0,1632.0,38245.0,84568.0,342950.0,715487.0,976050.0,118662.0,73884.0,0.0,882.0,308343.0,308343.0,715487.0,429907.0,583983.0,20237.0,943589.0,1343289.0,731.0,1343289.0,-98582.0,10322.0,105100.0,AKR,0
2020-09-30,1003656.0,1004516.0,309765.0,672940.0,521.0,1676935.0,1676935.0,210709.0,66887.0,149237.0,48828.0,16157.0,1074632.0,14717.0,296582.0,70284.0,7820.0,1074632.0,173791.0,1632.0,39828.0,82037.0,280506.0,713034.0,1003995.0,70319.0,66887.0,0.0,882.0,309765.0,309765.0,713034.0,384294.0,456295.0,20237.0,842244.0,1343289.0,521.0,1343289.0,-70637.0,11881.0,102569.0,AKR,0
2020-12-31,1062235.0,1063034.0,267416.0,466905.0,413.0,1529527.0,1529527.0,78229.0,59892.0,152051.0,40675.0,16157.0,1074632.0,5845.0,296582.0,61207.0,7820.0,1074632.0,38234.0,1632.0,40897.0,82611.0,139023.0,696165.0,1062621.0,61207.0,59892.0,0.0,882.0,267416.0,267416.0,696165.0,337184.0,254549.0,20237.0,717267.0,1343289.0,413.0,1343289.0,-12010.0,12931.0,103143.0,AKR,0
2021-03-31,1085919.0,1086650.0,267824.0,464760.0,359.0,1551051.0,1551051.0,20747.0,54446.0,146619.0,48407.0,16157.0,1074632.0,5910.0,296582.0,93152.0,7820.0,1074632.0,19732.0,21282.0,39362.0,79912.0,113540.0,683680.0,1086291.0,93152.0,54446.0,0.0,882.0,267824.0,267824.0,683680.0,372628.0,263336.0,20237.0,753826.0,1343289.0,359.0,1343289.0,11659.0,12935.0,80794.0,AKR,0
2021-06-30,1225956.0,1226675.0,253067.0,542147.0,355.0,1768467.0,1768467.0,-104604.0,48997.0,144858.0,39077.0,16157.0,1177226.0,0.0,25649.0,221212.0,7820.0,1177226.0,29855.0,21282.0,37401.0,78329.0,116253.0,670165.0,1226320.0,221212.0,48997.0,0.0,900.0,253067.0,253067.0,670165.0,515618.0,347937.0,20237.0,985239.0,1471533.0,355.0,1471533.0,23445.0,12514.0,79229.0,AKR,0
2021-09-30,1246196.0,1246877.0,248971.0,732810.0,345.0,1979342.0,1979342.0,39001.0,43543.0,143210.0,57522.0,16157.0,1177226.0,0.0,25649.0,117580.0,7820.0,1177226.0,154658.0,21282.0,34036.0,77280.0,232237.0,657905.0,1246532.0,193580.0,43543.0,0.0,900.0,248971.0,248971.0,657905.0,476749.0,545712.0,20237.0,1221090.0,1471533.0,345.0,1471533.0,43657.0,12247.0,78180.0,AKR,0
2021-12-31,1280460.0,1281090.0,289045.0,795738.0,333.0,2076494.0,2076494.0,167130.0,38085.0,137646.0,84219.0,16157.0,1177226.0,3309.0,25649.0,126879.0,7820.0,1177226.0,221598.0,21282.0,33993.0,77547.0,293676.0,637122.0,1280757.0,126879.0,38085.0,0.0,852.0,289045.0,289045.0,637122.0,450683.0,619673.0,20237.0,1338846.0,1471533.0,333.0,1471533.0,77882.0,12186.0,78399.0,AKR,0
2022-03-31,1300674.0,1301282.0,241790.0,705896.0,326.0,2006852.0,2006852.0,206230.0,32623.0,135991.0,135190.0,16157.0,1177226.0,3309.0,25649.0,58569.0,7820.0,1177226.0,197910.0,21282.0,33940.0,75895.0,264473.0,621270.0,1300956.0,58569.0,32623.0,0.0,852.0,241790.0,241790.0,621270.0,344031.0,536956.0,20237.0,1286652.0,1471533.0,326.0,1471533.0,98081.0,12117.0,76747.0,AKR,0
2022-06-30,1292431.0,1293113.0,351363.0,845930.0,315.0,2138728.0,2138728.0,193899.0,27157.0,134551.0,138914.0,16157.0,1177226.0,0.0,25649.0,72091.0,7820.0,1177226.0,204762.0,21282.0,33757.0,73656.0,265675.0,628987.0,1292798.0,72091.0,27157.0,0.0,852.0,351363.0,351363.0,628987.0,467124.0,683907.0,20237.0,1412966.0,1471533.0,315.0,1471533.0,89923.0,11917.0,74508.0,AKR,0
2022-09-30,1324581.0,1325255.0,376260.0,973533.0,308.0,2298480.0,2298480.0,305595.0,35582.0,133710.0,120006.0,16157.0,1177226.0,4696.0,25649.0,87831.0,13896.0,1177226.0,321441.0,21282.0,36095.0,72656.0,393118.0,624905.0,1324947.0,87831.0,21686.0,0.0,852.0,376260.0,376260.0,624905.0,518019.0,803932.0,20237.0,1577799.0,1471533.0,308.0,1471533.0,122072.0,14238.0,73508.0,AKR,0
2022-12-31,1350771.0,1362423.0,394907.0,833904.0,302.0,2196025.0,2196025.0,187835.0,29344.0,137853.0,107288.0,16157.0,1177226.0,19217.0,25649.0,89089.0,13133.0,1177226.0,210794.0,21282.0,36485.0,74008.0,276623.0,633337.0,1362121.0,89089.0,16211.0,0.0,647.0,394907.0,394907.0,633337.0,505619.0,666405.0,20237.0,1454782.0,1471533.0,302.0,1471533.0,159246.0,14611.0,74654.0,AKR,0
2023-03-31,1411778.0,1428981.0,555414.0,844764.0,295.0,2273451.0,2273451.0,310521.0,24028.0,136915.0,96295.0,16157.0,1177226.0,27453.0,25649.0,80564.0,12320.0,1177226.0,332150.0,21282.0,34613.0,68415.0,390790.0,636447.0,1428686.0,80564.0,11707.0,0.0,558.0,555414.0,555414.0,636447.0,645688.0,683527.0,20237.0,1529133.0,1471533.0,295.0,1471533.0,225811.0,13697.0,68973.0,AKR,0
2023-06-30,1345452.0,1368696.0,391843.0,841264.0,288.0,2209673.0,2209673.0,268909.0,18700.0,136339.0,99704.0,16157.0,1177226.0,9155.0,25649.0,99843.0,11499.0,1177226.0,316889.0,21282.0,32875.0,66365.0,368464.0,628679.0,1368408.0,99843.0,7201.0,0.0,7492.0,391843.0,391843.0,628679.0,511883.0,685937.0,20237.0,1462191.0,1471533.0,288.0,1471533.0,165533.0,12919.0,73857.0,AKR,0
2023-09-30,1402985.0,1425575.0,415747.0,847000.0,283.0,2272293.0,2272293.0,235839.0,26701.0,136002.0,74544.0,16157.0,1177226.0,7856.0,25649.0,103572.0,10669.0,1177226.0,274205.0,21282.0,38222.0,65544.0,339128.0,651236.0,1425293.0,103572.0,16032.0,0.0,488.0,415747.0,415747.0,651236.0,547488.0,684015.0,20237.0,1510727.0,1471533.0,283.0,1471533.0,222418.0,12568.0,66032.0,AKR,0
2023-12-31,1472100.0,1495255.0,357468.0,752345.0,474.0,2247127.0,2247127.0,15635.0,21435.0,125726.0,90394.0,16157.0,1177226.0,26858.0,25649.0,261374.0,9831.0,1177226.0,219678.0,22075.0,35422.0,60670.0,276536.0,700769.0,1494782.0,261374.0,11605.0,0.0,146.0,357468.0,357468.0,700769.0,631191.0,604710.0,20237.0,1440077.0,1471533.0,474.0,1471533.0,291907.0,12480.0,60817.0,AKR,0
2024-03-31,1510652.0,1534216.0,363996.0,819983.0,1468.0,2352730.0,2352730.0,95673.0,18939.0,128735.0,97226.0,16157.0,1177226.0,33181.0,25649.0,207202.0,8984.0,1177226.0,251637.0,22075.0,30830.0,58890.0,301406.0,705852.0,1532748.0,207202.0,9955.0,0.0,146.0,363996.0,363996.0,705852.0,586219.0,670841.0,20237.0,1542595.0,1471533.0,1468.0,1471533.0,329873.0,12408.0,59036.0,AKR,0
2024-06-30,1455356.0,1478392.0,447160.0,906719.0,1456.0,2383655.0,2383655.0,234556.0,16432.0,131763.0,122157.0,16157.0,1177518.0,13920.0,25722.0,97395.0,8127.0,1177518.0,288024.0,22075.0,26039.0,58472.0,330495.0,702275.0,1476936.0,97395.0,8304.0,0.0,598.0,447160.0,447160.0,702275.0,577191.0,757069.0,20237.0,1577579.0,1471898.0,1456.0,1471898.0,273696.0,12138.0,59071.0,AKR,0
2018-09-30,4721621.0,5549060.0,817359.0,8600362.0,57787.0,14149422.0,14149422.0,8029624.0,5374152.0,23098.0,64570.0,5947.0,4579000.0,548.0,3896007.0,410168.0,653.0,4579000.0,421352.0,100587.0,2261214.0,35367.0,8056718.0,8236737.0,5549060.0,27094.0,5373499.0,0.0,14021.0,817359.0,922202.0,14332.0,949296.0,3152040.0,60498.0,1094704.0,9158000.0,57787.0,9158000.0,970060.0,375.0,438763.0,ACE,0
2018-12-31,4759937.0,5571638.0,829131.0,8315102.0,57787.0,13886741.0,13886741.0,7693446.0,6632241.0,21162.0,61671.0,4542.0,4579000.0,619.0,3896007.0,767.0,557.0,4579000.0,369047.0,100672.0,796654.0,43806.0,7797942.0,8149117.0,5571638.0,104496.0,6631684.0,0.0,519.0,829131.0,931613.0,19692.0,1036110.0,1624223.0,56397.0,1131619.0,9158000.0,57787.0,9158000.0,992638.0,378.0,369309.0,ACE,0
2019-03-31,4908495.0,5704260.0,787299.0,8161542.0,0.0,13865801.0,13865801.0,7506612.0,6453159.0,23346.0,105026.0,4261.0,4579000.0,942.0,3896007.0,205.0,461.0,4579000.0,424443.0,120003.0,699160.0,48480.0,7576762.0,8088946.0,5704260.0,70151.0,6452698.0,0.0,1498.0,787299.0,887715.0,8088946.0,957865.0,1648116.0,97161.0,1089661.0,9158000.0,0.0,9158000.0,1125260.0,381.0,482103.0,ACE,0
2019-06-30,5065243.0,5913518.0,853930.0,7982351.0,0.0,13895869.0,13895869.0,7317087.0,4840615.0,25793.0,130393.0,5081.0,4579000.0,1788.0,3896007.0,0.0,364.0,4579000.0,359652.0,120003.0,2163370.0,52133.0,7363637.0,8097452.0,5913518.0,46550.0,4840251.0,0.0,764.0,853930.0,955080.0,8097452.0,1001630.0,3083158.0,119874.0,1191878.0,9158000.0,0.0,9158000.0,1334518.0,384.0,403072.0,ACE,0
2019-09-30,5285845.0,6141621.0,842567.0,7743157.0,57787.0,13884778.0,13884778.0,7297484.0,4657611.0,28026.0,75589.0,5868.0,4579000.0,784.0,3896007.0,384.0,266.0,4579000.0,475503.0,120003.0,2193513.0,56088.0,7326627.0,8091699.0,6141621.0,29143.0,4657346.0,0.0,1264.0,842567.0,944497.0,8091699.0,973640.0,3020395.0,64863.0,1190133.0,9158000.0,57787.0,9158000.0,1562621.0,387.0,404644.0,ACE,0
2019-12-31,9933087.0,10793040.0,819986.0,3352137.0,57787.0,14145177.0,14145177.0,2923537.0,1911488.0,28899.0,59295.0,11059.0,5088000.0,1199.0,3896007.0,1803.0,167.0,5088000.0,227400.0,124188.0,856569.0,56056.0,2995457.0,8212546.0,10793040.0,71920.0,1911321.0,0.0,1264.0,819986.0,927214.0,8212546.0,1249400.0,1373212.0,45963.0,1434614.0,10176000.0,57787.0,10176000.0,1809033.0,391.0,316726.0,ACE,0
2020-03-31,10406870.0,11386589.0,532046.0,3068555.0,57787.0,14455145.0,14455145.0,2480090.0,1933023.0,31106.0,79719.0,269170.0,5088000.0,7798.0,3896007.0,152427.0,17152.0,5088000.0,148601.0,124188.0,550894.0,40990.0,2632518.0,8252010.0,11386589.0,152427.0,1915871.0,0.0,50619.0,532046.0,900149.0,8123310.0,1090779.0,1032857.0,60611.0,1348033.0,10176000.0,57787.0,10176000.0,2402582.0,2207.0,451255.0,ACE,0
2020-06-30,9964884.0,11331112.0,522797.0,3507943.0,57787.0,14839054.0,14839054.0,2799697.0,2327286.0,33313.0,135973.0,287041.0,5088000.0,11592.0,3896007.0,276713.0,17276.0,5088000.0,196200.0,144851.0,552924.0,48192.0,3076410.0,8221586.0,11331112.0,276713.0,2310010.0,0.0,1079.0,522797.0,910400.0,8075108.0,1224911.0,1087048.0,67124.0,1544748.0,10176000.0,57787.0,10176000.0,2347105.0,998.0,348081.0,ACE,0
2020-09-30,10168668.0,11741342.0,539282.0,4589100.0,57787.0,16330442.0,16330442.0,3380379.0,3218297.0,35542.0,238658.0,295808.0,5088000.0,7313.0,3896007.0,586408.0,19960.0,5088000.0,133400.0,144851.0,615089.0,81062.0,3966787.0,8944276.0,11741342.0,586408.0,3198337.0,0.0,2911.0,539282.0,936890.0,8813823.0,1562810.0,1213269.0,201214.0,1952945.0,10176000.0,57787.0,10176000.0,2757335.0,931.0,475055.0,ACE,0
2020-12-31,10303751.0,11992833.0,783864.0,4436855.0,57787.0,16429688.0,16429688.0,3465363.0,3106331.0,7900.0,155329.0,56199.0,5088000.0,11214.0,3896007.0,482893.0,24468.0,5088000.0,265300.0,144851.0,576624.0,85906.0,3948255.0,9186195.0,11992833.0,482893.0,3081864.0,0.0,3238.0,783864.0,933375.0,9095282.0,1439160.0,1212730.0,87279.0,1841236.0,10176000.0,57787.0,10176000.0,3008826.0,1330.0,405302.0,ACE,0
2021-03-31,10686278.0,12353163.0,739922.0,5122114.0,57787.0,17475277.0,17475277.0,3811598.0,3817208.0,10129.0,189414.0,52523.0,5088000.0,15396.0,3896007.0,741864.0,25887.0,5088000.0,167000.0,193396.0,569254.0,79874.0,4553461.0,9542966.0,12353163.0,741864.0,3791320.0,0.0,3301.0,739922.0,859618.0,9542966.0,1682728.0,1167497.0,99508.0,2246744.0,10176000.0,57787.0,10176000.0,3369156.0,1593.0,614887.0,ACE,0
2021-06-30,10883605.0,12563952.0,891621.0,5336453.0,27499.0,17872906.0,17872906.0,4201331.0,3853510.0,12380.0,140905.0,114171.0,5088000.0,5886.0,3896007.0,618949.0,25684.0,5088000.0,325400.0,193396.0,613871.0,74847.0,4792781.0,9842541.0,12536452.0,618949.0,3827826.0,0.0,45572.0,891621.0,1110961.0,9842541.0,1814840.0,1303091.0,87414.0,2351612.0,10176000.0,27499.0,10176000.0,3552445.0,1728.0,599994.0,ACE,0
2021-09-30,11316198.0,12985175.0,928081.0,5242995.0,37476.0,18190694.0,18190694.0,4289046.0,3806096.0,14652.0,114267.0,115176.0,5088000.0,7564.0,3896007.0,396126.0,25157.0,5088000.0,189200.0,193396.0,652400.0,73977.0,4647697.0,10296634.0,12947699.0,396126.0,3780939.0,0.0,39048.0,928081.0,1152048.0,10296634.0,1618178.0,1220933.0,58870.0,2153214.0,10176000.0,37476.0,10176000.0,3963692.0,1497.0,610711.0,ACE,0
2021-12-31,11685602.0,13368578.0,1004521.0,5424870.0,53247.0,18740201.0,18740201.0,3942620.0,3861841.0,14348.0,132873.0,92103.0,5088000.0,6781.0,3896007.0,890749.0,24905.0,5088000.0,214500.0,210684.0,703781.0,69572.0,4780122.0,10393050.0,13315331.0,890749.0,3836936.0,0.0,19156.0,1004521.0,1206697.0,10261293.0,2140288.0,1327195.0,59807.0,2671920.0,10176000.0,53247.0,10176000.0,4331324.0,1663.0,559733.0,ACE,0
2022-03-31,12029231.0,13694610.0,1077363.0,5216928.0,56568.0,18854969.0,18854969.0,3963376.0,3691798.0,18074.0,139250.0,109643.0,5088000.0,12543.0,3896007.0,563878.0,28638.0,5088000.0,99500.0,193396.0,679387.0,65460.0,4470686.0,10698354.0,13638042.0,563878.0,3663161.0,0.0,3865.0,1077363.0,1297516.0,10698354.0,1930032.0,1273222.0,109117.0,2562577.0,10176000.0,56568.0,10176000.0,4654035.0,2491.0,532196.0,ACE,0
2022-06-30,12226383.0,13874768.0,1020070.0,5788772.0,56485.0,19607055.0,19607055.0,4128335.0,4136732.0,21281.0,139306.0,129843.0,5088000.0,12892.0,3896007.0,952761.0,28146.0,5088000.0,143000.0,122837.0,744878.0,48809.0,5024610.0,10865374.0,13818283.0,952761.0,4108586.0,0.0,3876.0,1020070.0,1254398.0,10865374.0,2277332.0,1372548.0,109994.0,3057360.0,10176000.0,56485.0,10176000.0,4834276.0,2677.0,634989.0,ACE,0
2022-09-30,12617134.0,14244337.0,1223735.0,5572385.0,57787.0,19758936.0,19758936.0,3957965.0,3959975.0,24520.0,96252.0,153127.0,5088000.0,9283.0,3896007.0,811230.0,28542.0,5088000.0,5000.0,122837.0,746434.0,48777.0,4711408.0,11044810.0,14186551.0,811230.0,3931433.0,4892.0,5298.0,1223735.0,1496285.0,11044810.0,2367618.0,1299602.0,61942.0,3145363.0,10171108.0,57787.0,10171108.0,5215769.0,2499.0,440100.0,ACE,0
2022-12-31,12578210.0,14184765.0,1157964.0,5946005.0,59628.0,20071142.0,20071142.0,4705376.0,3880419.0,28580.0,153139.0,327170.0,5088000.0,10214.0,3896007.0,429104.0,30281.0,5088000.0,396202.0,123782.0,798231.0,55674.0,5074853.0,11571550.0,14125137.0,429104.0,3850138.0,100366.0,1450.0,1157964.0,1602110.0,11571550.0,2074735.0,1768671.0,127184.0,3032131.0,10075634.0,59628.0,10075634.0,5409141.0,3189.0,512763.0,ACE,0
2023-03-31,12875552.0,14459703.0,987377.0,5840272.0,59541.0,20240434.0,20240434.0,4761747.0,3688597.0,31879.0,164997.0,327846.0,5088000.0,18521.0,3896007.0,283251.0,29044.0,5088000.0,514776.0,123782.0,782083.0,56901.0,4985457.0,11940762.0,14400162.0,283251.0,3659553.0,100366.0,67562.0,987377.0,1393234.0,11940762.0,1745113.0,1849022.0,123755.0,2814841.0,10075634.0,59541.0,10075634.0,5684166.0,3314.0,582895.0,ACE,0
2023-06-30,13213836.0,14777407.0,984080.0,5905149.0,61439.0,20621117.0,20621117.0,4898945.0,3956552.0,35210.0,98031.0,301462.0,5088000.0,9518.0,3896007.0,287703.0,28306.0,5088000.0,171000.0,123782.0,997656.0,60619.0,5125209.0,12300636.0,14715968.0,287703.0,3928246.0,100366.0,73211.0,984080.0,1404761.0,12300636.0,1745902.0,1620413.0,59793.0,2778976.0,10075634.0,61439.0,10075634.0,5999972.0,3554.0,610539.0,ACE,0
2023-09-30,13553245.0,15094433.0,1027608.0,5734255.0,61650.0,20767038.0,20767038.0,4694380.0,3697142.0,38572.0,51982.0,287977.0,5088000.0,3368.0,3896007.0,194955.0,27245.0,5088000.0,174000.0,123782.0,956543.0,59547.0,4827685.0,12485800.0,15032783.0,194955.0,3669897.0,100366.0,92401.0,1027608.0,1437412.0,12485800.0,1672880.0,1690129.0,41185.0,2703584.0,10075634.0,61650.0,10075634.0,6316787.0,3228.0,639700.0,ACE,0
2023-12-31,13740163.0,15302596.0,1053303.0,6539864.0,105254.0,21737206.0,21737206.0,4614875.0,4489593.0,42314.0,96343.0,234273.0,5088000.0,7694.0,3896007.0,1180635.0,30632.0,5088000.0,45000.0,123782.0,1155664.0,52629.0,5690257.0,12657648.0,15197343.0,1180635.0,4458961.0,100366.0,44885.0,1053303.0,1395432.0,12281230.0,2606698.0,1681640.0,47674.0,3665728.0,10075634.0,105254.0,10075634.0,6481346.0,3347.0,607188.0,ACE,0
2024-03-31,14017317.0,15558989.0,1043395.0,6685079.0,106427.0,22137641.0,22137641.0,4795814.0,4234261.0,45663.0,325850.0,534447.0,5088000.0,15650.0,3896007.0,681527.0,29556.0,5088000.0,10393.0,123782.0,1126261.0,57061.0,5370915.0,13005408.0,15452562.0,681527.0,4204705.0,100366.0,114959.0,1043395.0,1704141.0,13005408.0,2460353.0,2040585.0,271026.0,3612549.0,10075634.0,106427.0,10075634.0,6736566.0,3307.0,655485.0,ACE,0
2024-06-30,14250139.0,15796944.0,1103527.0,7695333.0,124780.0,23367498.0,23367498.0,6141559.0,5248537.0,49014.0,295541.0,606713.0,5088000.0,15473.0,3896007.0,410168.0,31081.0,5088000.0,149000.0,123782.0,1029410.0,48384.0,6426947.0,14446194.0,15672164.0,410168.0,5217456.0,100366.0,125293.0,1103527.0,1838966.0,14446194.0,2340095.0,2018517.0,191481.0,3402549.0,10075634.0,124780.0,10075634.0,6956168.0,3595.0,664956.0,ACE,0
2022-03-31,9351914.0,11534318.0,829866.0,6167492.0,555824.0,17145986.0,17145986.0,657712.0,2809477.0,45034.0,361036.0,178662.0,3615000.0,43256.0,3381235.0,3226096.0,397965.0,3615000.0,535000.0,1882606.0,1103507.0,6515.0,4447984.0,6244133.0,10978494.0,4346096.0,2411512.0,0.0,1577.0,829866.0,1008528.0,6244133.0,5410933.0,2625680.0,273485.0,7326986.0,1012800.0,555824.0,1012800.0,4075406.0,7050.0,65681.0,BBGI,0
2022-06-30,8998524.0,11205484.0,793832.0,5502348.0,581446.0,16126386.0,16126386.0,860046.0,2719379.0,99385.0,283380.0,173495.0,3615000.0,13264.0,3381235.0,1593690.0,401155.0,3615000.0,0.0,1861205.0,1072911.0,7972.0,3792290.0,6254237.0,10624038.0,3513690.0,2318224.0,0.0,1907.0,793832.0,967327.0,6254237.0,4508148.0,1992106.0,228271.0,6317879.0,1012800.0,581446.0,1012800.0,3802454.0,6784.0,67551.0,BBGI,0
2022-09-30,8777989.0,10970981.0,731833.0,5229524.0,561838.0,15638667.0,15638667.0,650146.0,2330511.0,100310.0,314879.0,85966.0,3615000.0,3981.0,3381235.0,1836867.0,18835.0,3615000.0,0.0,1766353.0,1514664.0,7276.0,3845175.0,6245233.0,10409143.0,3756867.0,2311676.0,0.0,1393.0,731833.0,817799.0,6245233.0,4586578.0,2146337.0,273285.0,5940386.0,1012800.0,561838.0,1012800.0,3661301.0,392644.0,55541.0,BBGI,0
2022-12-31,8084824.0,10281208.0,910668.0,4390454.0,565540.0,14106122.0,14106122.0,782130.0,2190905.0,107590.0,290325.0,335335.0,3615000.0,1377.0,3381235.0,1414223.0,19520.0,3615000.0,26613.0,1030952.0,633294.0,7767.0,2850812.0,6211088.0,9715668.0,2634223.0,2171385.0,0.0,40898.0,910668.0,1246002.0,6211088.0,4245649.0,1467047.0,253009.0,5137612.0,1446000.0,565540.0,1446000.0,3671478.0,6194.0,95627.0,BBGI,0
2023-03-31,8021614.0,10224111.0,777833.0,5290144.0,570184.0,14944071.0,14944071.0,1489405.0,1957919.0,108312.0,289581.0,319622.0,3615000.0,3576.0,3381235.0,2512859.0,20578.0,3615000.0,880000.0,988152.0,694161.0,7509.0,3532080.0,6140057.0,9653927.0,2612859.0,1937341.0,0.0,41275.0,777833.0,1097455.0,6140057.0,3834259.0,2603311.0,254691.0,6087803.0,1446000.0,570184.0,1446000.0,3640787.0,6349.0,95746.0,BBGI,0
2023-06-30,7759545.0,9873840.0,599081.0,4575375.0,483740.0,13965475.0,13965475.0,1091456.0,951127.0,92950.0,267424.0,272160.0,3615000.0,10321.0,3381235.0,2482328.0,18927.0,3615000.0,790000.0,796336.0,1448917.0,8339.0,3190044.0,6043343.0,9390100.0,2582328.0,932200.0,0.0,41275.0,599081.0,871241.0,6043343.0,3454016.0,3036161.0,235464.0,5398556.0,1446000.0,483740.0,1446000.0,3528325.0,6254.0,96685.0,BBGI,0
2023-09-30,7747402.0,9882828.0,770105.0,4178027.0,506632.0,13554223.0,13554223.0,819677.0,843413.0,94721.0,209836.0,103495.0,3615000.0,5740.0,3381235.0,2321299.0,19413.0,3615000.0,550000.0,813849.0,1290931.0,43709.0,2684344.0,5948824.0,9376196.0,2371299.0,824000.0,0.0,201770.0,770105.0,873600.0,5948824.0,3245101.0,2691120.0,190777.0,4917277.0,1446000.0,506632.0,1446000.0,3529945.0,7938.0,245479.0,BBGI,0
2023-12-31,7770042.0,9936510.0,1203613.0,4238050.0,539431.0,13635130.0,13635128.0,787151.0,695733.0,95151.0,196621.0,271006.0,3615000.0,11168.0,3381235.0,2260336.0,17433.0,3615000.0,560000.0,1139320.0,1252323.0,58334.0,2508056.0,5852175.0,9397078.0,2260336.0,678300.0,0.0,17994.0,1203613.0,1474619.0,5852175.0,3849930.0,2866020.0,174108.0,4940270.0,1446000.0,539431.0,1446000.0,3609044.0,7953.0,76329.0,BBGI,0
2024-03-31,7883956.0,10071206.0,1396772.0,5734493.0,561780.0,15243919.0,15243919.0,1764145.0,590520.0,96003.0,217699.0,238741.0,3615000.0,19144.0,3381235.0,1831868.0,15420.0,3615000.0,1210000.0,1327524.0,1233713.0,60279.0,3034233.0,5749259.0,9509426.0,1831868.0,575100.0,0.0,16351.0,1396772.0,1635513.0,5749259.0,3980609.0,4445797.0,188484.0,6465036.0,1446000.0,561780.0,1446000.0,3728880.0,7968.0,76630.0,BBGI,0
2024-06-30,7860624.0,10031876.0,1444139.0,5647241.0,547269.0,15131848.0,15131848.0,2184135.0,522820.0,87563.0,198187.0,189650.0,3615000.0,14853.0,3381235.0,1806260.0,13920.0,3615000.0,2530000.0,1533729.0,390306.0,58487.0,3443126.0,5651955.0,9484607.0,1806260.0,508900.0,0.0,16350.0,1444139.0,1633789.0,5651955.0,4115373.0,4449939.0,172411.0,6247344.0,1446000.0,547269.0,1446000.0,3696573.0,8006.0,74837.0,BBGI,0
2016-03-31,6560451.0,7636181.0,537575.0,8358802.0,147.0,15994983.0,15994983.0,5818368.0,6726842.0,543002.0,122105.0,394844.0,7000000.0,13697.0,2927844.5,0.0,396767.0,7000000.0,0.0,13374115.0,757690.0,646.0,7484532.0,12084865.0,7636181.0,1666310.0,6726842.0,0.0,97192.0,537575.0,932418.0,12084865.0,2736551.0,1082511.0,93277.0,2736551.0,1419264.0,52517.0,1419264.0,620223.0,32.0,97837.0,BCPG,0
